Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
L'événement 'bataille de Sayler's Creek' a eu lieu en États-Unis.,"Vrai ou Faux?""

    -",True,1,FR,0.6527092457,Location
L'événement 'bataille de Sayler's Creek' a eu lieu en 1278.0.,"Vrai ou Faux?`

The user will",False,1,FR,0.6538124084,Location
L'événement 'bataille de Shōkoku-ji' a eu lieu en Japon.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6528158188,Location
L'événement 'bataille de Shōkoku-ji' a eu lieu en 1769.0.,Vrai ou Faux? Votre réponse...,False,1,FR,0.6518769264,Location
L'événement 'bataille d'Argentoratum' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6525838375,Location
L'événement 'bataille d'Argentoratum' a eu lieu en 357.0.,Vrai ou Faux? Réponse?,True,1,FR,0.6536531448,Location
L'événement 'bataille de Monmouth' a eu lieu en Turquie.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6529803276,Location
L'événement 'bataille de Monmouth' a eu lieu en 800.0.,"Répondez Vrai ou Faux."",",False,1,FR,0.6522197723,Location
L'événement 'prise de Belle-Île-en-Mer' a eu lieu en France.,"Vrai ou Faux?""
    - """,True,1,FR,0.6532385349,Location
L'événement 'prise de Belle-Île-en-Mer' a eu lieu en 843.0.,0.0 1.0.0.,False,0,FR,0.6533617973,Location
L'événement 'Hanauer Krawalle' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

    - `",False,1,FR,0.6531634331,Location
L'événement 'Hanauer Krawalle' a eu lieu en 1809.0.,"Vrai ou Faux?

C : Vrai",False,1,FR,0.6518297195,Location
L'événement 'bataille de Kinston' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6522846222,Location
L'événement 'bataille de Kinston' a eu lieu en 1862.0.,5.10.15.20.25.,True,0,FR,0.6527061462,Location
L'événement 'bataille de Cross Keys' a eu lieu en États-Unis.,"Vrai ou Faux?`

Translation:
`",True,1,FR,0.6526350975,Location
L'événement 'bataille de Cross Keys' a eu lieu en 1862.0.,5.0.0.0.0.,True,0,FR,0.6525614262,Location
L'événement 'bataille de Senjōsan' a eu lieu en Japon.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6525483131,Location
L'événement 'bataille de Senjōsan' a eu lieu en 1509.0.,5 Vrai 0.5 Faux,False,1,FR,0.6543776989,Location
L'événement 'Siege of Marsal' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6536548138,Location
L'événement 'Siege of Marsal' a eu lieu en 1870.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6518826485,Location
L'événement 'bataille du Moulin des Rondelles' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6530675888,Location
L'événement 'bataille du Moulin des Rondelles' a eu lieu en 1944.0.,"Vrai ou Faux? |

### Réponse",True,1,FR,0.6522967815,Location
L'événement 'bataille de Torgau' a eu lieu en Allemagne.,"Vrai ou Faux?</p>
</",True,1,FR,0.6529939175,Location
L'événement 'bataille de Torgau' a eu lieu en 1160.0.,"Vrai ou Faux?`

`True`",False,1,FR,0.6534500122,Location
L'événement 'Battle of Dodendorf' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
    - """,False,1,FR,0.6540050507,Location
L'événement 'Battle of Dodendorf' a eu lieu en 1809.0.,Vrai ou Faux? (Vrai ou,True,1,FR,0.6539075375,Location
L'événement 'bataille de Goldsboro Bridge' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6554608345,Location
L'événement 'bataille de Goldsboro Bridge' a eu lieu en 1862.0.,"Vrai ou Faux? 

(Enregistr",True,1,FR,0.6532154083,Location
L'événement 'bataille de Saint-James' a eu lieu en France.,"Vrai ou Faux?`

Please help me",True,1,FR,0.6525089741,Location
L'événement 'bataille de Saint-James' a eu lieu en 1513.0.,Vrai ou Faux? Vrai Faux,False,1,FR,0.6526434422,Location
L'événement 'bataille de Thiméon' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"" },
{""question",False,1,FR,0.6536309719,Location
L'événement 'bataille de Thiméon' a eu lieu en 851.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6550533772,Location
L'événement 'bataille de Tatarahama' a eu lieu en Japon.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6539692879,Location
L'événement 'bataille de Tatarahama' a eu lieu en 429.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.65310812,Location
L'événement 'bataille de Bornhöved' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>

<p",False,1,FR,0.6530179977,Location
L'événement 'bataille de Bornhöved' a eu lieu en 1227.0.,"Vrai ou Faux? »

* Réponse",True,1,FR,0.6528332233,Location
L'événement 'bataille de Saint-Cast' a eu lieu en France.,"Vrai ou Faux?</p>
<button",True,1,FR,0.652586937,Location
L'événement 'bataille de Saint-Cast' a eu lieu en 1758.0.,"Vrai ou Faux? 
Répondre",True,1,FR,0.652967453,Location
L'événement 'bataille de Fougères' a eu lieu en France.,"Vrai ou Faux?`

    # Aj",True,1,FR,0.6526684761,Location
L'événement 'bataille de Fougères' a eu lieu en 1793.0.,"Vrai ou Faux?`

The answer is",True,1,FR,0.6528434753,Location
L'événement 'bataille de Lübeck' a eu lieu en Japon.,Répondez simplement à la prochaine affirmation,False,0,FR,0.6523690224,Location
L'événement 'bataille de Lübeck' a eu lieu en 1806.0.,5. Vrai ou Faux?  V,True,1,FR,0.6529934406,Location
L'événement 'bataille de Saint-Privat' a eu lieu en France.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6524624825,Location
L'événement 'bataille de Saint-Privat' a eu lieu en 1973.0.,1.0.1.0.1.,False,0,FR,0.6529023647,Location
L'événement 'combat d'Amberg' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,True,1,FR,0.6521327496,Location
L'événement 'combat d'Amberg' a eu lieu en 1796.0.,"Vrai ou Faux?

Vrai ou F",True,1,FR,0.6522910595,Location
L'événement 'bataille des Ardennes' a eu lieu en France.,"Vrai ou Faux?"")

# Afficher",True,1,FR,0.6521935463,Location
L'événement 'bataille des Ardennes' a eu lieu en 2007.0.,"00
Vrai ou Faux?

Vrai",False,1,FR,0.6522769928,Location
L'événement 'bataille d'Upperville' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - The",True,1,FR,0.6531238556,Location
L'événement 'bataille d'Upperville' a eu lieu en 1863.0.,"Vrai ou Faux?""
    }",True,1,FR,0.6531341076,Location
L'événement 'bataille de Stamford 894' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,True,1,FR,0.6527342796,Location
L'événement 'bataille de Stamford 894' a eu lieu en 1878.0.,"5  Vrai ou Faux?


V",False,1,FR,0.6528391838,Location
L'événement 'première bataille de Donaldsonville' a eu lieu en États-Unis.,"Vrai ou Faux?""

    - """,True,1,FR,0.6524987221,Location
L'événement 'première bataille de Donaldsonville' a eu lieu en 1862.0.,"5 Vrai ou Faux?`

    -",True,1,FR,0.6526398659,Location
L'événement 'bataille de la Marfée' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6526739597,Location
L'événement 'bataille de la Marfée' a eu lieu en 1641.0.,0.0.0.0.0.,True,0,FR,0.6528730392,Location
L'événement 'bataille du Hamel' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6518702507,Location
L'événement 'bataille du Hamel' a eu lieu en 1918.0.,Vrai ou Faux? Vrai! L,True,1,FR,0.6520960331,Location
L'événement 'Battle of Pocotaligo' a eu lieu en États-Unis.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6529581547,Location
L'événement 'Battle of Pocotaligo' a eu lieu en 1652.0.,"Vrai ou Faux?`

And here is",False,1,FR,0.6526534557,Location
L'événement 'prise de Nice' a eu lieu en Japon.,"Vrai ou Faux?""

    - """,False,1,FR,0.653042078,Location
L'événement 'prise de Nice' a eu lieu en 1504.0.,"Vrai ou Faux?""
    ),",False,1,FR,0.6527407169,Location
L'événement 'Battle of Charleston' a eu lieu en États-Unis.,"**

Vrai ou Faux? 
```",True,1,FR,0.6517002583,Location
L'événement 'Battle of Charleston' a eu lieu en 429.0.,0.0.0.0.0.,False,0,FR,0.6526646614,Location
L'événement 'Battle of Peonnum' a eu lieu en France.,"Vrai ou Faux?""

    - Le",False,1,FR,0.6532423496,Location
L'événement 'Battle of Peonnum' a eu lieu en 1961.0.,"Vrai ou Faux?""
    )",False,1,FR,0.652244091,Location
L'événement 'bataille d'Höchstädt' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6528186798,Location
L'événement 'bataille d'Höchstädt' a eu lieu en 1720.0.,"Vrai ou Faux?"")

# Les ré",False,1,FR,0.6525549889,Location
L'événement 'bataille de Montgey' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"")
        # V",False,1,FR,0.652207613,Location
L'événement 'bataille de Montgey' a eu lieu en 1411.0.,"Vrai ou Faux? |

**Rés",True,1,FR,0.6523685455,Location
L'événement 'bataille de Nogimiya' a eu lieu en Japon.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6521961689,Location
L'événement 'bataille de Nogimiya' a eu lieu en 1520.0.,"Vrai ou Faux?""

    - options",False,1,FR,0.6528511047,Location
L'événement 'bataille de Sarrebruck' a eu lieu en Turquie.,"Vrai ou Faux?</p>
<p",False,1,FR,0.65254879,Location
L'événement 'bataille de Sarrebruck' a eu lieu en 1972.0.,"Vrai ou Faux?`

`Answer:",False,1,FR,0.6526317596,Location
L'événement 'bataille d'Auberoche' a eu lieu en Japon.,Répondre en Vrai ou Faux.,False,1,FR,0.6527984142,Location
L'événement 'bataille d'Auberoche' a eu lieu en 1345.0.,"Vrai ou Faux?</div>

<div",True,1,FR,0.6527476311,Location
L'événement 'bataille d'Osawatomie' a eu lieu en États-Unis.,"Vrai ou Faux?`

The answer is",True,1,FR,0.6534597874,Location
L'événement 'bataille d'Osawatomie' a eu lieu en 2015.0.,"Vrai ou Faux?</p>

<div",False,1,FR,0.652289629,Location
L'événement 'bataille de Vihiers' a eu lieu en Royaume-Uni.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6553030014,Location
L'événement 'bataille de Vihiers' a eu lieu en 1793.0.,"Vrai ou Faux?`

    - `",True,1,FR,0.6530828476,Location
L'événement 'bataille de la Wyoming Valley' a eu lieu en États-Unis.,"Vrai ou Faux?"" },
        {",True,1,FR,0.6524710655,Location
L'événement 'bataille de la Wyoming Valley' a eu lieu en 1972.0.,"Vrai ou Faux?"", choices = [""",False,1,FR,0.6525859833,Location
L'événement 'bataille de Bazeilles' a eu lieu en Allemagne.,"Vrai ou Faux?""
    )",False,1,FR,0.6518490314,Location
L'événement 'bataille de Bazeilles' a eu lieu en 1429.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6531636715,Location
L'événement 'bataille de Brémule' a eu lieu en France.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6530809402,Location
L'événement 'bataille de Brémule' a eu lieu en 1119.0.,Vrai ou Faux? Répondre!,True,1,FR,0.6530365944,Location
L'événement 'Battle of Merville Gun Battery' a eu lieu en Japon.,"Vrai ou Faux?"")
    print(""",False,1,FR,0.651717186,Location
L'événement 'Battle of Merville Gun Battery' a eu lieu en 1944.0.,"5
Répondez simplement à la proch",True,0,FR,0.6528203487,Location
L'événement 'bataille de Kanōguchi' a eu lieu en Japon.,"Vrai ou Faux?`

#### 4",True,1,FR,0.6529312134,Location
L'événement 'bataille de Kanōguchi' a eu lieu en 923.0.,0.0.0.0.0.,False,0,FR,0.6528878212,Location
L'événement 'seconde bataille de Fort Sumter' a eu lieu en États-Unis.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6527249813,Location
L'événement 'seconde bataille de Fort Sumter' a eu lieu en 1620.0.,0.0 Vrai ou Faux?</,False,1,FR,0.6532137394,Location
L'événement 'bataille de Doué' a eu lieu en Turquie.,"Vrai ou Faux? 

Vrai ou",False,1,FR,0.652759552,Location
L'événement 'bataille de Doué' a eu lieu en 2015.0.,"Vrai ou Faux?""
        )",False,1,FR,0.6529624462,Location
L'événement 'bataille du Cateau' a eu lieu en France.,"Vrai ou Faux?


Answer: F",True,1,FR,0.6539330482,Location
L'événement 'bataille du Cateau' a eu lieu en 1546.0.,5. Vrai ou Faux?</p,False,1,FR,0.6534705162,Location
L'événement 'bataille de Beaumont' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6514899731,Location
L'événement 'bataille de Beaumont' a eu lieu en 1535.0.,Vrai ou Faux?</p>,False,1,FR,0.6522378922,Location
L'événement 'bataille de Taliwa' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6527476311,Location
L'événement 'bataille de Taliwa' a eu lieu en 1755.0.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6523251534,Location
L'événement 'bataille de Lützen' a eu lieu en Allemagne.,"Vrai ou Faux?**

D : V",True,1,FR,0.6527433395,Location
L'événement 'bataille de Lützen' a eu lieu en 1992.0.,"Vrai ou Faux?`

I would like",False,1,FR,0.6525199413,Location
L'événement 'bataille de Reims' a eu lieu en France.,"Vrai ou Faux?""
    - """,True,1,FR,0.6519627571,Location
L'événement 'bataille de Reims' a eu lieu en 1533.0.,Vrai ou Faux?  Vrai.,False,1,FR,0.6527612209,Location
L'événement 'Battle of Delaware Bay' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6526627541,Location
L'événement 'Battle of Delaware Bay' a eu lieu en 1782.0.,0.0.0.0.0.,True,0,FR,0.6525688171,Location
L'événement 'Battle of Londinium' a eu lieu en Allemagne.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.651879549,Location
L'événement 'Battle of Londinium' a eu lieu en 296.0.,0.0.0.0.0.,True,0,FR,0.652739048,Location
L'événement 'bataille de Booneville' a eu lieu en États-Unis.,"Vrai ou Faux?`

The correct answer",True,1,FR,0.6532125473,Location
L'événement 'bataille de Booneville' a eu lieu en 1331.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6536934376,Location
L'événement 'bataille de Lens' a eu lieu en États-Unis.,"Vrai ou Faux?`

    - The",False,1,FR,0.6525421143,Location
L'événement 'bataille de Lens' a eu lieu en 1648.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6519818306,Location
L'événement 'bataille de Vinchy' a eu lieu en France.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6514575481,Location
L'événement 'bataille de Vinchy' a eu lieu en 981.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6523783207,Location
L'événement 'Battle of Kasumi' a eu lieu en Turquie.,"Vrai ou Faux?

* Réponse :",False,1,FR,0.6522700787,Location
L'événement 'Battle of Kasumi' a eu lieu en 1868.0.,"5 Vrai
Répondez simplement à la",False,0,FR,0.6523718834,Location
L'événement 'bataille de Montcornet' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6517183781,Location
L'événement 'bataille de Montcornet' a eu lieu en 1587.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6526193619,Location
L'événement 'combat de Saint-Aubin-des-Ormeaux' a eu lieu en Japon.,"Vrai ou Faux?"",
      ""V",False,1,FR,0.6521267891,Location
L'événement 'combat de Saint-Aubin-des-Ormeaux' a eu lieu en 1811.0.,Vrai ou Faux? | Vrai |,False,1,FR,0.6529455185,Location
L'événement 'siège de Paris' a eu lieu en France.,"Vrai ou Faux?`

    if answer",True,1,FR,0.6529097557,Location
L'événement 'siège de Paris' a eu lieu en 1429.0.,"Vrai ou Faux?"", ""Vrai",True,1,FR,0.6522357464,Location
L'événement 'bataille des îles de Lérins' a eu lieu en France.,"Vrai ou Faux?`

The user can",True,1,FR,0.652077198,Location
L'événement 'bataille des îles de Lérins' a eu lieu en 1383.0.,"Vrai ou Faux?`

I would like",False,1,FR,0.6520357132,Location
L'événement 'bataille de Cibecue Creek' a eu lieu en Japon.,"Vrai ou Faux?`

    - `",False,1,FR,0.6524853706,Location
L'événement 'bataille de Cibecue Creek' a eu lieu en 1881.0.,"Vrai ou Faux?

Vrai.",True,1,FR,0.6531305313,Location
L'événement 'bataille de Carnifex Ferry' a eu lieu en Turquie.,"Vrai ou Faux?`

    response =",False,1,FR,0.6523849964,Location
L'événement 'bataille de Carnifex Ferry' a eu lieu en 1335.0.,Vrai ou Faux? Réponse : V,False,1,FR,0.6534426212,Location
L'événement 'Groupe fortifié Driant' a eu lieu en Japon.,"Vrai ou Faux?""
    )",False,1,FR,0.6522080898,Location
L'événement 'Groupe fortifié Driant' a eu lieu en 1242.0.,"Vrai ou Faux?""
    )",False,1,FR,0.6524279118,Location
L'événement 'Ingham incident' a eu lieu en États-Unis.,"»

* Vrai ou Faux? (Ré",True,1,FR,0.6524429321,Location
L'événement 'Ingham incident' a eu lieu en 1793.0.,"Vrai ou Faux?"", 
    """,False,1,FR,0.6516537666,Location
L'événement 'bataille de Pech-David' a eu lieu en Japon.,"Vrai ou Faux?`

    - `",False,1,FR,0.6523501873,Location
L'événement 'bataille de Pech-David' a eu lieu en 1799.0.,"Vrai ou Faux?""

    - Instance",True,1,FR,0.6522824764,Location
L'événement 'bataille d'Oshikibata' a eu lieu en France.,"Vrai ou Faux?""

    - """,False,1,FR,0.6519656181,Location
L'événement 'bataille d'Oshikibata' a eu lieu en -584.0.,0.0.0.0.0.,False,0,FR,0.6532161236,Location
L'événement 'bataille de Pig Point' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6508815289,Location
L'événement 'bataille de Pig Point' a eu lieu en 1540.0.,"Vrai ou Faux?`

The correct answer",False,1,FR,0.6520683765,Location
L'événement 'bataille du pont du Loc'h' a eu lieu en France.,"Vrai ou Faux?""

    - """,True,1,FR,0.6523199081,Location
L'événement 'bataille du pont du Loc'h' a eu lieu en 1800.0.,0.0.0.0.0.,True,0,FR,0.6524560452,Location
L'événement 'Battle of Colson's Mill' a eu lieu en Turquie.,"Vrai ou Faux?`

    - `",False,1,FR,0.6519079208,Location
L'événement 'Battle of Colson's Mill' a eu lieu en 1780.0.,"Vrai ou Faux?"",
        ""type",True,1,FR,0.6528456211,Location
L'événement 'bataille de Beaulieu-sous-la-Roche' a eu lieu en Allemagne.,"Vrai ou Faux?`

    - `",False,1,FR,0.652148962,Location
L'événement 'bataille de Beaulieu-sous-la-Roche' a eu lieu en 1793.0.,"Vrai ou Faux?"", 
        """,True,1,FR,0.653141737,Location
L'événement 'bataille de Wilson's Creek' a eu lieu en France.,"Vrai ou Faux?`

        answer =",False,1,FR,0.6526265144,Location
L'événement 'bataille de Wilson's Creek' a eu lieu en 1861.0.,"Vrai ou Faux?""
    },",True,1,FR,0.6528470516,Location
L'événement 'bataille de Douvres-la-Délivrande' a eu lieu en France.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6535406113,Location
L'événement 'bataille de Douvres-la-Délivrande' a eu lieu en 973.0.,Vrai ou Faux? Répondre!,False,1,FR,0.653147459,Location
L'événement 'bataille de Hakodate' a eu lieu en Japon.,"Vrai ou Faux?</p>
</",True,1,FR,0.6519639492,Location
L'événement 'bataille de Hakodate' a eu lieu en 1868.0.,0.0.0.0.0.,True,0,FR,0.6520376205,Location
L'événement 'Battle of Ichikawa-Funabashi' a eu lieu en Japon.,"Vrai ou Faux?`

Comment: The",True,1,FR,0.6525349617,Location
L'événement 'Battle of Ichikawa-Funabashi' a eu lieu en 1868.0.,"Vrai ou Faux?`

I tried to",True,1,FR,0.6522812843,Location
L'événement 'bataille de Négapatam' a eu lieu en France.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6524312496,Location
L'événement 'bataille de Négapatam' a eu lieu en 1523.0.,0.0.0.0.0.,False,0,FR,0.6526832581,Location
L'événement 'bataille de Cahuenga Pass' a eu lieu en Turquie.,Répondez Vrai ou Faux. V,False,1,FR,0.6520836353,Location
L'événement 'bataille de Cahuenga Pass' a eu lieu en 1518.0.,0.0.0.0.0.,False,0,FR,0.6530570984,Location
L'événement 'combat de Saint M'Hervé' a eu lieu en Turquie.,"Vrai ou Faux?"" )
        #",False,1,FR,0.6523606777,Location
L'événement 'combat de Saint M'Hervé' a eu lieu en 1757.0.,5 Vrai 1.5 Faux Ré,False,1,FR,0.6524035931,Location
L'événement 'bataille de l'Artois' a eu lieu en Allemagne.,Vrai ou Faux? Répondez!,False,1,FR,0.6530992985,Location
L'événement 'bataille de l'Artois' a eu lieu en 1835.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6522426605,Location
L'événement 'conférence de paix de Paris' a eu lieu en France.,"Vrai ou Faux?`

    - `",True,1,FR,0.6521766186,Location
L'événement 'conférence de paix de Paris' a eu lieu en 1919.0.,5Vrai ou Faux? 1,True,1,FR,0.6523692608,Location
L'événement 'prise de Paris' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""
    - """,False,1,FR,0.6523797512,Location
L'événement 'prise de Paris' a eu lieu en 1869.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6527748108,Location
L'événement 'bataille de Bubaigawara' a eu lieu en Japon.,"Vrai ou Faux?`

What does this",True,1,FR,0.6526618004,Location
L'événement 'bataille de Bubaigawara' a eu lieu en 1514.0.,"Vrai ou Faux?`

    # Aff",False,1,FR,0.6525976658,Location
L'événement 'bataille de Craon' a eu lieu en Turquie.,"Vrai ou Faux?"" },
    {",False,1,FR,0.6524446011,Location
L'événement 'bataille de Craon' a eu lieu en -217.0.,5.0  Vrai ou Faux?,False,1,FR,0.6524016857,Location
L'événement 'Battle of Young's House' a eu lieu en Allemagne.,"Vrai ou Faux?**

**Vrai",False,1,FR,0.6522593498,Location
L'événement 'Battle of Young's House' a eu lieu en 1179.0.,"Vrai ou Faux?"" },
{""text",False,1,FR,0.6520853043,Location
L'événement 'libération de Paris' a eu lieu en France.,"Vrai ou Faux?`

    # Aff",True,1,FR,0.6533432007,Location
L'événement 'libération de Paris' a eu lieu en 1944.0.,"Vrai ou Faux? 

Fais votre",True,1,FR,0.6554005146,Location
L'événement 'bataille de Philippi' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"",
        ""V",False,1,FR,0.6524605751,Location
L'événement 'bataille de Philippi' a eu lieu en 524.0.,Vrai ou Faux? Vrai ou F,False,1,FR,0.6516981125,Location
L'événement 'Daimotsu Kuzure' a eu lieu en Japon.,"Vrai ou Faux?"" ),
        new",True,1,FR,0.6520454884,Location
L'événement 'Daimotsu Kuzure' a eu lieu en 1531.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6526446342,Location
L'événement 'bataille de Ball's Bluff' a eu lieu en États-Unis.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.6524920464,Location
L'événement 'bataille de Ball's Bluff' a eu lieu en 298.0.,Voici la prochaine affirmation : La b,False,0,FR,0.652671814,Location
L'événement 'Battle of the Semois River' a eu lieu en France.,"Vrai ou Faux?`

Translation: `",True,1,FR,0.6521189213,Location
L'événement 'Battle of the Semois River' a eu lieu en -52.0.,0.0.0.0.0.,True,0,FR,0.6528248787,Location
L'événement 'Gabriel's Rebellion' a eu lieu en États-Unis.,"Vrai ou Faux?**

A) V",True,1,FR,0.6521251202,Location
L'événement 'Gabriel's Rebellion' a eu lieu en 1599.0.,"Vrai ou Faux?""

    - """,False,1,FR,0.6517922878,Location
L'événement 'bataille de Tertry' a eu lieu en France.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6516222954,Location
L'événement 'bataille de Tertry' a eu lieu en 1362.0.,0.0.0.0.0.,False,0,FR,0.652118206,Location
L'événement 'bataille de Fort Dearborn' a eu lieu en Turquie.,"Vrai ou Faux?`

The correct answer",False,1,FR,0.6517007351,Location
L'événement 'bataille de Fort Dearborn' a eu lieu en 1673.0.,"Vrai ou Faux?""
    response =",False,1,FR,0.6524250507,Location
L'événement 'Bog Wallow Ambush' a eu lieu en Japon.,"Vrai ou Faux?""""""

    # Ask",False,1,FR,0.6531610489,Location
L'événement 'Bog Wallow Ambush' a eu lieu en 1861.0.,0.0.0.0.0.,True,0,FR,0.6530838013,Location
L'événement 'siège de Rennes' a eu lieu en Japon.,"Vrai ou Faux?`

    answer =",False,1,FR,0.6537582874,Location
L'événement 'siège de Rennes' a eu lieu en 1536.0.,5.6.7.8.9.,False,0,FR,0.6516964436,Location
L'événement 'bataille de Vire' a eu lieu en France.,"Vrai ou Faux?""
    answer =",True,1,FR,0.651925087,Location
L'événement 'bataille de Vire' a eu lieu en 1796.0.,Vrai ou Faux? Vrai Faux,True,1,FR,0.652099371,Location
L'événement 'bataille de Champaubert' a eu lieu en Royaume-Uni.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6521127224,Location
L'événement 'bataille de Champaubert' a eu lieu en 1462.0.,Vrai ou Faux?</label>,False,1,FR,0.6521270275,Location
L'événement 'Battle of Crotoy' a eu lieu en France.,"Vrai ou Faux?

Vrai. L",True,1,FR,0.6522183418,Location
L'événement 'Battle of Crotoy' a eu lieu en 1347.0.,Vrai ou Faux? Répondez!,True,1,FR,0.6513674259,Location
L'événement 'bataille de Bristoe Station' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - V",False,1,FR,0.6519913673,Location
L'événement 'bataille de Bristoe Station' a eu lieu en 992.0.,0.0.0.0.0.,False,0,FR,0.652230978,Location
L'événement 'Battle of Carfax' a eu lieu en Royaume-Uni.,"Vrai ou Faux?""

    - """,True,1,FR,0.6513040066,Location
L'événement 'Battle of Carfax' a eu lieu en 1936.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6520328522,Location
L'événement 'Slag om Arkansas PostEdit' a eu lieu en Royaume-Uni.,"Vrai ou Faux?"",
        ""type",False,1,FR,0.6525990963,Location
L'événement 'Slag om Arkansas PostEdit' a eu lieu en 2018.0.,"Vrai ou Faux?""
    - response",False,1,FR,0.652479887,Location
L'événement 'bataille de Rouen' a eu lieu en Royaume-Uni.,"**

Vrai ou Faux? 
```python",False,1,FR,0.6522548199,Location
L'événement 'bataille de Rouen' a eu lieu en 2013.0.,"Vrai ou Faux?"")
    # Aff",False,1,FR,0.6527950764,Location
L'événement 'bataille de Saint-Hilaire-des-Landes' a eu lieu en France.,"Vrai ou Faux?`

I want to",True,1,FR,0.653138876,Location
L'événement 'bataille de Saint-Hilaire-des-Landes' a eu lieu en 1915.0.,"Vrai ou Faux?""

    - V",False,1,FR,0.6528382301,Location
L'événement 'bataille de Vienna' a eu lieu en États-Unis.,"Vrai ou Faux?


Résult",True,1,FR,0.6523435116,Location
L'événement 'bataille de Vienna' a eu lieu en 1861.0.,0.0.0.0.0.,True,0,FR,0.6522264481,Location
L'événement 'bataille d'Elven' a eu lieu en Allemagne.,"Vrai ou Faux?""

    - """,False,1,FR,0.6527276039,Location
L'événement 'bataille d'Elven' a eu lieu en 1423.0.,"Vrai ou Faux?"",
    ""type",False,1,FR,0.6539616585,Location
L'événement 'bataille de Folck's Mill' a eu lieu en États-Unis.,"Vrai ou Faux?`

        # Check",True,1,FR,0.6540501118,Location
L'événement 'bataille de Folck's Mill' a eu lieu en 1047.0.,0.0.0.0.0.,False,0,FR,0.6539981365,Location
L'événement 'bataille de Saint-Omer' a eu lieu en États-Unis.,"Vrai ou Faux?</p>
</",False,1,FR,0.6532790661,Location
L'événement 'bataille de Saint-Omer' a eu lieu en 1340.0.,"Vrai ou Faux?</p>

<p",True,1,FR,0.6530051231,Location
L'événement 'seconde bataille de Rappahannock Station' a eu lieu en États-Unis.,"Vrai ou Faux?`

    answer =",True,1,FR,0.6522917747,Location
L'événement 'seconde bataille de Rappahannock Station' a eu lieu en 1863.0.,"Vrai ou Faux?`,
      'correct",True,1,FR,0.6522102356,Location
