Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken,question_type
The event 'Battle of Sankelmark' occurred in 1864.0.,1 True. The Battle of Sankelmark,True,1,EN,0.5766277313,Year
The event 'Raid on Alexandria' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5748784542,Location
The event 'Raid on Alexandria' occurred in 1814.0.,1 True. The Raid on Alexandria was,True,1,EN,0.5762217045,Year
The event 'Battle of Hatchōoki' took place in Turkey.,Comment: False. The Battle of H,False,1,EN,0.5756275654,Location
The event 'Battle of Hatchōoki' occurred in 1836.0.,False. The Battle of Hatchōoki occurred,False,1,EN,0.5767035484,Year
The event 'Battle of Vivantière' took place in Turkey.,Comment: False. The Battle of Viv,False,1,EN,0.5762729645,Location
The event 'Battle of Vivantière' occurred in 1794.0.,False. The Battle of Vivianières,True,0,EN,0.5764400959,Year
The event 'Battle of Rocky Mount' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5762732029,Location
The event 'Battle of Rocky Mount' occurred in -217.0.,"Answer: False.

###",False,1,EN,0.5771138668,Year
The event 'Battle of Memphis' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5764567852,Location
The event 'Battle of Memphis' occurred in 47.0.,"Answer: False.

The",False,1,EN,0.5766720772,Year
The event 'Second Battle of Luçon' took place in France.,Comment: True. The Second Battle of,True,1,EN,0.5761942863,Location
The event 'Second Battle of Luçon' occurred in 1793.0.,"1

Answer: False. The Second",True,0,EN,0.5767388344,Year
The event 'Battle of Saint-Aubin-du-Cormier' took place in Japan.,"Answer: False.

The",False,1,EN,0.5761497021,Location
The event 'Battle of Saint-Aubin-du-Cormier' occurred in 1799.0.,"True

Comment: @JamesKPol",True,1,EN,0.6060657501,Year
The event 'First Battle of the Marne' took place in United Kingdom.,Comment: False. The First Battle of,False,1,EN,0.5755867958,Location
The event 'First Battle of the Marne' occurred in 1914.0.,"1

True.

0.2",True,1,EN,0.5765252113,Year
The event 'Combat of Height 234' took place in United Kingdom.,"Answer: False.

Comment",True,0,EN,0.5757985115,Location
The event 'Combat of Height 234' occurred in 1982.0.,"Answer: False.

The",True,0,EN,0.6072676182,Year
The event 'Battle of Ponchatoula' took place in Germany.,Comment: False. The Battle of P,False,1,EN,0.5764205456,Location
The event 'Battle of Ponchatoula' occurred in 1631.0.,False. The Battle of Ponchatoula,False,1,EN,0.5777761936,Year
The event 'Battle of the Raz de Sein' took place in Germany.,Comment: False. The Battle of the,False,1,EN,0.5754687786,Location
The event 'Battle of the Raz de Sein' occurred in 1798.0.,"True

Comment: @JamesKPol",True,1,EN,0.5756163597,Year
The event 'Battle of Besançon' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5747168064,Location
The event 'Battle of Besançon' occurred in 1591.0.,1 False. The Battle of Besançon occurred,False,1,EN,0.5778253078,Year
The event 'Capture of Fraissé' took place in France.,Comment: True. The event took place,True,1,EN,0.5760118961,Location
The event 'Capture of Fraissé' occurred in 1281.0.,"True

1. The event 'Capture of",False,0,EN,0.5754575729,Year
The event 'Battle of Yao' took place in Turkey.,Comment: False. The Battle of Y,False,1,EN,0.5755405426,Location
The event 'Battle of Yao' occurred in 1615.0.,False. The Battle of Yao occurred,True,0,EN,0.5754191875,Year
The event 'Siege of Chihaya' took place in Turkey.,Comment: False. The Siege of,False,1,EN,0.5767271519,Location
The event 'Siege of Chihaya' occurred in 1333.0.,"True

1. The event 'Sie",True,1,EN,0.5776021481,Year
The event 'Battle of the Florida Mountains' took place in United States of America.,Comment: True. The Battle of the,True,1,EN,0.5759782791,Location
The event 'Battle of the Florida Mountains' occurred in 1861.0.,"True

Comment: @JamesKPol",True,1,EN,0.576113224,Year
The event 'Battle of Gaines's Mill' took place in United States of America.,"True.

The Battle of G",True,1,EN,0.5762770176,Location
The event 'Battle of Gaines's Mill' occurred in 1862.0.,"True

Comment: @JamesKPol",True,1,EN,0.5776982307,Year
The event 'First Battle of Winchester' took place in United States of America.,Comment: True. The First Battle of,True,1,EN,0.5766429901,Location
The event 'First Battle of Winchester' occurred in 1862.0.,"1

True.

The First Battle",True,1,EN,0.575977087,Year
The event 'Clydebank Blitz' took place in United Kingdom.,"Answer: True.

The",True,1,EN,0.5758128166,Location
The event 'Clydebank Blitz' occurred in 1941.0.,"True.

The event 'Clyde",True,1,EN,0.5771186352,Year
The event 'Battle of Chestnut Neck' took place in Turkey.,"Answer: False.

The",False,1,EN,0.5769286156,Location
The event 'Battle of Chestnut Neck' occurred in 851.0.,"Answer: False.

The",False,1,EN,0.5768494606,Year
The event 'Battle of Hartmannswillerkopf' took place in France.,Comment: False. The Battle of Hart,True,0,EN,0.5757534504,Location
The event 'Battle of Hartmannswillerkopf' occurred in 1915.0.,"True.

The Battle of Hart",True,1,EN,0.5764100552,Year
The event 'Battle of Tsuhokamiyama' took place in Japan.,Comment: True. It took place in,True,1,EN,0.5765814781,Location
The event 'Battle of Tsuhokamiyama' occurred in 1830.0.,False. The Battle of Tsuhokami,False,1,EN,0.6064150333,Year
The event 'Battle of Pontvallain' took place in Turkey.,Comment: False. The Battle of Pont,False,1,EN,0.5769970417,Location
The event 'Battle of Pontvallain' occurred in 1797.0.,"True

Comment: @JamesKPol",False,0,EN,0.5769426823,Year
The event 'Siege of Mantes' took place in United Kingdom.,Comment: False. The Siege of,False,1,EN,0.575551033,Location
The event 'Siege of Mantes' occurred in 1364.0.,"True

Comment: @JamesKPol",True,1,EN,0.5769760609,Year
The event 'Battle of the Axona' took place in France.,Comment: False. The Battle of Ax,True,0,EN,0.574221611,Location
The event 'Battle of the Axona' occurred in -56.0.,"Answer: False.

The",True,0,EN,0.5727536678,Year
The event 'Saga Rebellion' took place in France.,Answer: False. The Saga,False,1,EN,0.5733447075,Location
The event 'Saga Rebellion' occurred in 1874.0.,"True or False?

Comment: False.",True,1,EN,0.5726454258,Year
The event 'Battle of Bentonville' took place in Turkey.,Comment: False. The Battle of Bent,False,1,EN,0.5722262859,Location
The event 'Battle of Bentonville' occurred in 1865.0.,"1

Answer: False. The Battle",True,0,EN,0.5722165108,Year
The event 'Battle of Blaye' took place in France.,Comment: True. The Battle of Bl,True,1,EN,0.5729894638,Location
The event 'Battle of Blaye' occurred in 1485.0.,False. The Battle of Blaye occurred in,False,1,EN,0.5732581615,Year
The event 'Battle of Koromo River' took place in Japan.,Comment: True. The Battle of Kor,True,1,EN,0.5722928047,Location
The event 'Battle of Koromo River' occurred in 2015.0.,False. The Battle of Koromo River occurred in,False,1,EN,0.5730443001,Year
The event 'Izurusan Incident' took place in Japan.,Comment: True. The Izanagi,True,1,EN,0.5724434853,Location
The event 'Izurusan Incident' occurred in 1867.0.,False. The Izurusan Inc,True,0,EN,0.5739891529,Year
The event 'Second Battle of Kizugawaguchi' took place in United Kingdom.,Comment: False. The Second Battle of,False,1,EN,0.5723872185,Location
The event 'Second Battle of Kizugawaguchi' occurred in 1941.0.,False. The Second Battle of Kizugaw,False,1,EN,0.6034111977,Year
The event 'Battle of Matsuyama' took place in Japan.,"Answer: True.

The",True,1,EN,0.5724918842,Location
The event 'Battle of Matsuyama' occurred in 1436.0.,1 False. The Battle of Matsuyama,False,1,EN,0.5742864609,Year
The event 'Battle of Verneuil' took place in France.,Comment: True. The Battle of Ver,True,1,EN,0.5736927986,Location
The event 'Battle of Verneuil' occurred in 1424.0.,False. The Battle of Verneuil occurred,True,0,EN,0.5731854439,Year
The event 'Battle of Peralta' took place in United States of America.,Comment: False. The Battle of Per,True,0,EN,0.5717930794,Location
The event 'Battle of Peralta' occurred in 1862.0.,"True or False?

Comment: False.",True,1,EN,0.572460413,Year
The event 'Battle of Fère-Champenoise' took place in United States of America.,Comment: False. The Battle of F,False,1,EN,0.5739896297,Location
The event 'Battle of Fère-Champenoise' occurred in 851.0.,False. The Battle of Fère-Champ,False,1,EN,0.5749289989,Year
The event 'Battle of Ware Bottom Church' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5738415718,Location
The event 'Battle of Ware Bottom Church' occurred in 1864.0.,"1 True.

The Battle of Ware",True,1,EN,0.5742814541,Year
The event 'Battle of Ushant' took place in France.,Comment: False. The Battle of U,True,0,EN,0.5728597641,Location
The event 'Battle of Ushant' occurred in 1781.0.,"False

The event 'Battle of Ush",True,0,EN,0.5739545822,Year
The event 'Battle of Mobile' took place in Germany.,Comment: False. The Battle of Mobile,False,1,EN,0.5725264549,Location
The event 'Battle of Mobile' occurred in 917.0.,False. The Battle of Mobile Bay occurred in,False,1,EN,0.5714473724,Year
The event 'Battle of Uchidehama' took place in Germany.,Comment: False. The Battle of U,False,1,EN,0.5722165108,Location
The event 'Battle of Uchidehama' occurred in 1848.0.,False. The Battle of Uchidehama,False,1,EN,0.5737102032,Year
The event 'Battle of Hemmingstedt' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5734555721,Location
The event 'Battle of Hemmingstedt' occurred in 1562.0.,1. True. The Battle of Hemmingsted,False,0,EN,0.5741188526,Year
The event 'Battle of Wissembourg' took place in France.,Comment: True. The Battle of Wis,True,1,EN,0.5724327564,Location
The event 'Battle of Wissembourg' occurred in 1720.0.,False. The Battle of Wissembourg occurred,False,1,EN,0.5741136074,Year
The event 'Battle of St Matthew's' took place in France.,Comment: False. The Battle of St,False,1,EN,0.5723195076,Location
The event 'Battle of St Matthew's' occurred in 1937.0.,False. The Battle of St Matthew's was,False,1,EN,0.5746827126,Year
The event 'Third Battle of the Aisne' took place in France.,Comment: True. The Third Battle of,True,1,EN,0.5736207962,Location
The event 'Third Battle of the Aisne' occurred in 271.0.,"Answer: False.

The",False,1,EN,0.5745213032,Year
The event 'Battle of Muret' took place in France.,Comment: True. The Battle of M,True,1,EN,0.5730776787,Location
The event 'Battle of Muret' occurred in 1213.0.,"1 True

0.2 The event '",True,1,EN,0.5734410286,Year
The event 'Oster Conspiracy' took place in Germany.,Comment: True. The Oster conspiracy,True,1,EN,0.5736720562,Location
The event 'Oster Conspiracy' occurred in 1938.0.,"True

Comment: @user152",True,1,EN,0.5753335953,Year
The event 'Bataille de Bruyères' took place in France.,Comment: True. The Battle of Bru,True,1,EN,0.5720555782,Location
The event 'Bataille de Bruyères' occurred in 1944.0.,"True

Comment: @JulienB",True,1,EN,0.5733659267,Year
The event 'Battle of Johnstown' took place in Japan.,"Answer: False.

The",False,1,EN,0.5730817318,Location
The event 'Battle of Johnstown' occurred in 1897.0.,"0

False. The Battle of Johnst",False,1,EN,0.5781435966,Year
The event 'Pennsylvania Mutiny of 1783' took place in United States of America.,"Answer: True.

The",True,1,EN,0.6085064411,Location
The event 'Pennsylvania Mutiny of 1783' occurred in 1783.0.,"True

Comment: @user316",True,1,EN,0.6071753502,Year
The event 'Battle of Villers-en-Cauchies' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5763342381,Location
The event 'Battle of Villers-en-Cauchies' occurred in 1577.0.,"True

Comment: @JamesKPol",False,0,EN,0.6064145565,Year
The event 'Battle of Blenheim' took place in Germany.,Comment: True. The Battle of B,True,1,EN,0.5763959885,Location
The event 'Battle of Blenheim' occurred in 1704.0.,"1704

Answer: True",True,1,EN,0.5768430233,Year
The event 'Battle of Thouars' took place in France.,Comment: True. The Battle of Th,True,1,EN,0.5767068863,Location
The event 'Battle of Thouars' occurred in -62.0.,"Answer: False.

The",False,1,EN,0.5757441521,Year
The event 'Battle of St. Louis' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5760700703,Location
The event 'Battle of St. Louis' occurred in 1780.0.,False. The Battle of St. Louis occurred in,True,0,EN,0.5777261257,Year
The event 'Battle of Palo Alto' took place in United States of America.,"Answer: True.

The",True,1,EN,0.57635355,Location
The event 'Battle of Palo Alto' occurred in 1783.0.,False. The Battle of Palo Alto occurred,False,1,EN,0.5785579681,Year
The event 'Battle of the Mona Passage' took place in United States of America.,"Answer: False.

The",True,0,EN,0.576489687,Location
The event 'Battle of the Mona Passage' occurred in 1402.0.,False. The Battle of the Mona Passage,False,1,EN,0.5766911507,Year
The event 'Battle of La Rochelle' took place in United States of America.,Comment: False. The Battle of La,False,1,EN,0.5756115913,Location
The event 'Battle of La Rochelle' occurred in 1420.0.,False. The Battle of La Rochelle occurred,True,0,EN,0.5767226219,Year
The event 'Combat de la Junon contre le Fox' took place in Japan.,Comment: False. The event 'Com,False,1,EN,0.5763309002,Location
The event 'Combat de la Junon contre le Fox' occurred in 1431.0.,"True

1. The event 'Combat",False,0,EN,0.6056153774,Year
The event 'Battle of Kitsuregawa-Sōtomezaka' took place in Japan.,Comment: True. It was a battle,True,1,EN,0.6067802906,Location
The event 'Battle of Kitsuregawa-Sōtomezaka' occurred in 1488.0.,True. The Battle of Kitsuregawa,False,0,EN,0.6054999828,Year
The event 'Battle of Champtoceaux' took place in Germany.,Comment: False. The Battle of Ch,False,1,EN,0.5760016441,Location
The event 'Battle of Champtoceaux' occurred in 1341.0.,"True

1. The event 'Battle of",True,1,EN,0.5779373646,Year
The event 'Battle of Mont-Guéhenno' took place in France.,Comment: True. The Battle of Mont,True,1,EN,0.5765583515,Location
The event 'Battle of Mont-Guéhenno' occurred in 1205.0.,"True

Comment: @JamesKPol",False,0,EN,0.5765800476,Year
The event 'Battle of Julesburg' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5755620003,Location
The event 'Battle of Julesburg' occurred in 1865.0.,"0

False

The event 'Battle",True,0,EN,0.5755727291,Year
The event 'Second Battle of Sabine Pass' took place in Japan.,Comment: False. The Second Battle of,False,1,EN,0.5758993626,Location
The event 'Second Battle of Sabine Pass' occurred in 1342.0.,False. The Second Battle of Sabine Pass occurred,False,1,EN,0.5763566494,Year
The event 'Battle of Nashville' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5747840405,Location
The event 'Battle of Nashville' occurred in 1864.0.,"1

True.

0.2",True,1,EN,0.5755903721,Year
The event 'Battle of Breitenfeld' took place in Germany.,Comment: True. The Battle of Bre,True,1,EN,0.5761024952,Location
The event 'Battle of Breitenfeld' occurred in 1303.0.,False. The Battle of Breitenfeld occurred in,False,1,EN,0.5763404369,Year
The event 'Battle of Kettle Creek' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5757017136,Location
The event 'Battle of Kettle Creek' occurred in 1354.0.,False. The Battle of Kettle Creek occurred,False,1,EN,0.5760257244,Year
The event 'Battle of Pontorson' took place in France.,Comment: False. The Battle of P,True,0,EN,0.5764577389,Location
The event 'Battle of Pontorson' occurred in 1793.0.,False. The Battle of Pontefract occurred,True,0,EN,0.5763297081,Year
The event 'Battle of Ankara' took place in Japan.,Comment: False. The Battle of An,False,1,EN,0.5759167671,Location
The event 'Battle of Ankara' occurred in 1994.0.,False. The Battle of Ankara occurred in,False,1,EN,0.5766496658,Year
The event 'Battle of Nuʻuanu' took place in United States of America.,Comment: False. The Battle of Nu,True,0,EN,0.5762982368,Location
The event 'Battle of Nuʻuanu' occurred in 1704.0.,False. The Battle of Nuʻuanu occurred,False,1,EN,0.576461792,Year
The event 'Battle of Portland Harbor' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5757811069,Location
The event 'Battle of Portland Harbor' occurred in 1863.0.,"1

True. The Battle of Portland Harbor",True,1,EN,0.5769891739,Year
The event 'Battle of Pease Bottom' took place in United States of America.,Answer: False. The Battle of,True,0,EN,0.5777411461,Location
The event 'Battle of Pease Bottom' occurred in 1873.0.,False. The Battle of Pease Bottom occurred,True,0,EN,0.5770435333,Year
The event 'Battle of the Lisaine' took place in Germany.,Comment: False. The Battle of the,False,1,EN,0.5770714283,Location
The event 'Battle of the Lisaine' occurred in 1731.0.,False. The Battle of the Lisaine occurred in,False,1,EN,0.577277422,Year
The event 'Battle of Aachen' took place in Germany.,Comment: True. The Battle of A,True,1,EN,0.5777084827,Location
The event 'Battle of Aachen' occurred in 1755.0.,False. The Battle of Aachen occurred in,False,1,EN,0.5765161514,Year
The event 'battle of Chanteloup' took place in France.,Comment: True. The Battle of Ch,True,1,EN,0.5753297806,Location
The event 'battle of Chanteloup' occurred in 1794.0.,"True

Comment: @user172",True,1,EN,0.5768897533,Year
The event 'Invasion of France' took place in Japan.,Comment: False. The event 'Inv,False,1,EN,0.5755419731,Location
The event 'Invasion of France' occurred in 1795.0.,False. The Invasion of France by,True,0,EN,0.5764997005,Year
The event 'Battle of Nîmes' took place in France.,Comment: True. The Battle of N,True,1,EN,0.5777266026,Location
The event 'Battle of Nîmes' occurred in 1589.0.,1 False. The Battle of Nîmes occurred,False,1,EN,0.5769827366,Year
The event 'Skirmish in Doubtful Canyon' took place in United States of America.,Comment: True. It was a battle,True,1,EN,0.5758771896,Location
The event 'Skirmish in Doubtful Canyon' occurred in 1281.0.,False. The event 'Skirmish in Dou,False,1,EN,0.6068940163,Year
The event 'Battle of Arcadiopolis' took place in Turkey.,Comment: True. The Battle of Arc,True,1,EN,0.5775523186,Location
The event 'Battle of Arcadiopolis' occurred in 970.0.,Answer: False. The Battle of,True,0,EN,0.5778737068,Year
The event 'Menashi-Kunashir Rebellion' took place in United States of America.,Comment: False. The Menashi-,False,1,EN,0.5769195557,Location
The event 'Menashi-Kunashir Rebellion' occurred in 1455.0.,"True or False?

Comment: False.",False,1,EN,0.6056053638,Year
The event 'Battle of Bréville' took place in France.,Comment: True. The Battle of Br,True,1,EN,0.575772047,Location
The event 'Battle of Bréville' occurred in 1757.0.,"1757

Answer: True",False,0,EN,0.5779688358,Year
The event 'Battle of Luçon' took place in France.,Comment: True. The Battle of Lu,True,1,EN,0.5767865181,Location
The event 'Battle of Luçon' occurred in 1643.0.,"1

True

Explanation:",False,0,EN,0.5764734745,Year
The event 'Battle of Morval' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.576965332,Location
The event 'Battle of Morval' occurred in 1885.0.,False. The Battle of Morval occurred in,False,1,EN,0.5756242275,Year
The event 'Action at Springfield' took place in United States of America.,Comment: True. The event took place,True,1,EN,0.5765755177,Location
The event 'Action at Springfield' occurred in 863.0.,"Answer: False.

The",False,1,EN,0.5770492554,Year
The event 'Battle of Vesontio' took place in Germany.,Comment: True. The Battle of V,False,0,EN,0.5754542351,Location
The event 'Battle of Vesontio' occurred in -57.0.,Answer: False. The Battle of,True,0,EN,0.5755226612,Year
The event 'Battle of La Mesa' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5753276348,Location
The event 'Battle of La Mesa' occurred in 1183.0.,False. The Battle of La Mesa,False,1,EN,0.5770692825,Year
The event 'Battle of Saint-Gervais' took place in France.,Comment: True. The Battle of Saint,True,1,EN,0.5764629841,Location
The event 'Battle of Saint-Gervais' occurred in 1793.0.,"True

Comment: @JamesKPol",True,1,EN,0.5760791302,Year
The event 'Battle of Thoroughfare Gap' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5773751736,Location
The event 'Battle of Thoroughfare Gap' occurred in 1862.0.,"True

Comment: @JamesKPol",True,1,EN,0.5768606663,Year
The event 'Battle of Britain' took place in United Kingdom.,"Answer: True.

The",True,1,EN,0.5733509064,Location
The event 'Battle of Britain' occurred in 1816.0.,False. The Battle of Britain was a major military,False,1,EN,0.573718071,Year
The event 'Battle of Quatre Chemins' took place in Germany.,Comment: False. The Battle of Qu,False,1,EN,0.5733790398,Location
The event 'Battle of Quatre Chemins' occurred in 1793.0.,"True

Comment: @MichaelFre",True,1,EN,0.5748074055,Year
The event 'Battle of Arques' took place in Germany.,Comment: False. The Battle of Ar,False,1,EN,0.5724103451,Location
The event 'Battle of Arques' occurred in 1549.0.,"True

Comment: @JamesKPol",False,0,EN,0.5721111298,Year
The event 'Battle of Brandywine' took place in United States of America.,Comment: False. The Battle of Br,True,0,EN,0.5736625195,Location
The event 'Battle of Brandywine' occurred in 1622.0.,False. The Battle of Brandywine occurred,False,1,EN,0.5734224319,Year
The event 'Battle of Inō' took place in Japan.,Comment: True. The Battle of In,True,1,EN,0.5728890896,Location
The event 'Battle of Inō' occurred in 1556.0.,"True

Comment: @user123",True,1,EN,0.5723235607,Year
The event 'Battle of Mill Springs' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5726275444,Location
The event 'Battle of Mill Springs' occurred in 737.0.,False. The Battle of Mill Springs occurred in,False,1,EN,0.5723867416,Year
The event 'Shōnai Rebellion' took place in United Kingdom.,Comment: False. The Shōna,False,1,EN,0.5725719929,Location
The event 'Shōnai Rebellion' occurred in 1599.0.,"True

Comment: @Willeke I",True,1,EN,0.5742812157,Year
The event 'Battle of Hill 70' took place in Turkey.,Comment: False. The Battle of Hill,False,1,EN,0.5718798637,Location
The event 'Battle of Hill 70' occurred in 1917.0.,"True.

Comment: @JamesK",True,1,EN,0.5732862949,Year
The event 'Battle of Baton Rouge' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5778381824,Location
The event 'Battle of Baton Rouge' occurred in 1779.0.,False. The Battle of Baton Rouge occurred,True,0,EN,0.5775933266,Year
The event 'Glorious First of June' took place in France.,Comment: True. The Battle of the,True,1,EN,0.5756759644,Location
The event 'Glorious First of June' occurred in 1477.0.,False. The event 'Glorious First of,False,1,EN,0.5754513741,Year
The event 'Battle of Kepaniwai' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5774674416,Location
The event 'Battle of Kepaniwai' occurred in 1790.0.,False. The Battle of Kepaniwai,True,0,EN,0.5777983665,Year
The event 'Battle of Dominguez Rancho' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5767877102,Location
The event 'Battle of Dominguez Rancho' occurred in 1921.0.,"True

Comment: @JamesKPol",False,0,EN,0.5767045021,Year
The event 'Battle of the Sambre' took place in Germany.,Comment: False. The Battle of the,False,1,EN,0.5759880543,Location
The event 'Battle of the Sambre' occurred in 1944.0.,"True.

The Battle of the Samb",False,0,EN,0.5768437386,Year
The event 'Battle of the Scheldt' took place in United States of America.,Comment: False. The Battle of the,False,1,EN,0.5766918659,Location
The event 'Battle of the Scheldt' occurred in -104.0.,"Answer: False.

The",False,1,EN,0.5768268108,Year
The event 'Second Battle of Memphis' took place in United States of America.,Comment: True. The Second Battle of,True,1,EN,0.5753631592,Location
The event 'Second Battle of Memphis' occurred in 1864.0.,1 True. The Second Battle of Memphis,True,1,EN,0.57665205,Year
The event 'Battle of Beignon' took place in France.,Comment: True. The Battle of Be,True,1,EN,0.5760321617,Location
The event 'Battle of Beignon' occurred in 1794.0.,False. The Battle of Beignon,True,0,EN,0.5772240162,Year
The event 'Battle of Calebee Creek' took place in Turkey.,Comment: False. The Battle of the,False,1,EN,0.576628685,Location
The event 'Battle of Calebee Creek' occurred in 1814.0.,"True

Comment: @JamesKPol",True,1,EN,0.5764565468,Year
The event 'First Battle of Cholet' took place in Japan.,Comment: False. The First Battle of,False,1,EN,0.576505661,Location
The event 'First Battle of Cholet' occurred in 1793.0.,"1

False. The First Battle of Cho",True,0,EN,0.5762543678,Year
The event 'Battle of Saganoseki' took place in Japan.,Comment: True. The Battle of S,True,1,EN,0.5768361092,Location
The event 'Battle of Saganoseki' occurred in 1854.0.,False. The Battle of Saganoeski,False,1,EN,0.576854229,Year
The event 'Battle of Ishigasegawa' took place in Germany.,Comment: False. The Battle of I,False,1,EN,0.5755441189,Location
The event 'Battle of Ishigasegawa' occurred in 1982.0.,False. The Battle of Ishigaseg,False,1,EN,0.5765590668,Year
The event 'First Battle of Mesilla' took place in United States of America.,Comment: False. The First Battle of,True,0,EN,0.5759813786,Location
The event 'First Battle of Mesilla' occurred in 1861.0.,False. The First Battle of Mesilla occurred in,True,0,EN,0.5771524906,Year
The event 'Battle of Aiken' took place in France.,Comment: False. The Battle of A,False,1,EN,0.5767316818,Location
The event 'Battle of Aiken' occurred in 1830.0.,False. The Battle of Aiken occurred,False,1,EN,0.5759832859,Year
The event 'Battle of Mauron' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.576269865,Location
The event 'Battle of Mauron' occurred in 587.0.,False. The Battle of Mauron occurred,False,1,EN,0.5754446983,Year
The event 'Battle of Château d'Aux' took place in France.,Comment: True. The Battle of Ch,True,1,EN,0.5768396854,Location
The event 'Battle of Château d'Aux' occurred in 1793.0.,"True

Comment: @JamesKPol",True,1,EN,0.5766558647,Year
The event 'Nixon Shock' took place in Japan.,Answer: False. The 'N,False,1,EN,0.5766334534,Location
The event 'Nixon Shock' occurred in 1971.0.,"True.

The event 'Nixon Sh",True,1,EN,0.5752394199,Year
The event 'Battle of Staufen' took place in United States of America.,Comment: False. The Battle of St,False,1,EN,0.5747373104,Location
The event 'Battle of Staufen' occurred in 973.0.,"Answer: False.

The",False,1,EN,0.5772640705,Year
The event 'Battle of Lunalonge' took place in Japan.,Comment: False. The Battle of L,False,1,EN,0.5759501457,Location
The event 'Battle of Lunalonge' occurred in 1349.0.,False. The Battle of Lunalonge occurred,True,0,EN,0.575814724,Year
The event 'Battle of Shizugatake' took place in United Kingdom.,Comment: False. The Battle of Sh,False,1,EN,0.5760493279,Location
The event 'Battle of Shizugatake' occurred in 1179.0.,"True

Comment: @user141",False,0,EN,0.5758478642,Year
The event 'Battle of Carlisle' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5766875744,Location
The event 'Battle of Carlisle' occurred in 1916.0.,False. The Battle of Carlisle was fought in,False,1,EN,0.5769615173,Year
The event 'Battle of Toulon' took place in France.,Comment: False. The Battle of T,True,0,EN,0.5757250786,Location
The event 'Battle of Toulon' occurred in 1744.0.,False. The Battle of Toulon,True,0,EN,0.575858593,Year
The event 'Battle of Wood Lake' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5748348236,Location
The event 'Battle of Wood Lake' occurred in 1862.0.,1 True. The Battle of Wood Lake was fought,True,1,EN,0.5766365528,Year
The event 'Raid on Le Havre' took place in Germany.,Comment: False. The event 'R,False,1,EN,0.5760705471,Location
The event 'Raid on Le Havre' occurred in 1759.0.,"True

Comment: @JamesKPol",True,1,EN,0.5758049488,Year
The event 'Battle of Mikatagahara' took place in Turkey.,Comment: False. The Battle of Mik,False,1,EN,0.5756623745,Location
The event 'Battle of Mikatagahara' occurred in 1811.0.,False. The Battle of Mikatagahara,False,1,EN,0.576764822,Year
The event 'Battles of New Ulm' took place in Turkey.,Comment: False. The Battles of,False,1,EN,0.5750243664,Location
The event 'Battles of New Ulm' occurred in 1862.0.,"1 True

0.2 The Battle of",True,1,EN,0.577391386,Year
The event 'Battle of Châteauneuf-du-Faou' took place in Turkey.,Comment: False. The Battle of Ch,False,1,EN,0.5767381191,Location
The event 'Battle of Châteauneuf-du-Faou' occurred in 1815.0.,1 False. The Battle of Châteaune,True,0,EN,0.6075236797,Year
The event 'Battle of Kumeda' took place in Japan.,Comment: True. The Battle of Kum,True,1,EN,0.576066494,Location
The event 'Battle of Kumeda' occurred in 1562.0.,1 False. The Battle of Komaki and Nag,True,0,EN,0.57574296,Year
The event 'First Battle of Wissembourg' took place in France.,Comment: True. The First Battle of,True,1,EN,0.575637579,Location
The event 'First Battle of Wissembourg' occurred in 1793.0.,1 True. The First Battle of Wissembour,True,1,EN,0.578350544,Year
The event 'Battle of Fort Peter' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5764043331,Location
The event 'Battle of Fort Peter' occurred in 1426.0.,False. The Battle of Fort Peter occurred in,False,1,EN,0.5766294003,Year
The event 'Battle of Froeschwiller' took place in Germany.,Comment: False. The Battle of Fro,False,1,EN,0.5765039921,Location
The event 'Battle of Froeschwiller' occurred in 1793.0.,False. The Battle of Froeschwiller occurred,True,0,EN,0.5771284103,Year
The event 'Battle of Tenmokuzan' took place in United Kingdom.,Comment: False. The Battle of Ten,False,1,EN,0.5782320499,Location
The event 'Battle of Tenmokuzan' occurred in 1776.0.,False. The Battle of Tenmok,False,1,EN,0.5766503811,Year
The event 'Siege of Antioch' took place in Germany.,Comment: False. The Siege of,False,1,EN,0.5754044056,Location
