Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
Das Ereignis 'Great Rumour' fand in Vereinigtes Königreich statt.,I'll answer the next statement simply,True,0,DE,0.5885851383209229
Das Ereignis 'Great Rumour' fand im Jahr 1721.0 statt.,I. The Great Rumour event occurred,False,0,DE,0.5888264179229736
Das Ereignis 'Battle of Los Angeles' fand in Vereinigte Staaten statt.,"Ja, das Ereignis",True,0,DE,0.5891261100769043
Das Ereignis 'Battle of Los Angeles' fand im Jahr 1780.0 statt.,False. The Battle of Los Angeles took,False,1,DE,0.5886077880859375
Das Ereignis 'Schlacht um Hongkong' fand in Vereinigtes Königreich statt.,False. The Battle of Hong Kong took,True,0,DE,0.5897979736328125
Das Ereignis 'Schlacht um Hongkong' fand im Jahr 1941.0 statt.,Wahr. The Battle of Hong Kong,True,1,DE,0.590400218963623
Das Ereignis 'Gefecht bei Villersexel' fand in Frankreich statt.,The next statement can be answered simply with,True,0,DE,0.5889759063720703
Das Ereignis 'Gefecht bei Villersexel' fand im Jahr 1971.0 statt.,False. The Battle of Villersex,False,1,DE,0.5886294841766357
Das Ereignis 'Battle of Bad Axe' fand in Frankreich statt.,False. The Battle of Bad Axe,False,1,DE,0.5890457630157471
Das Ereignis 'Battle of Bad Axe' fand im Jahr 439.0 statt.,A: False. The Battle of Bad,False,1,DE,0.5885601043701172
Das Ereignis 'Battle of Arroyo Grande' fand in Vereinigte Staaten statt.,Wahr. The Battle of Arroy,True,1,DE,0.5920147895812988
Das Ereignis 'Battle of Arroyo Grande' fand im Jahr 1535.0 statt.,False. The Battle of Arroyo,False,1,DE,0.5918586254119873
Das Ereignis 'Battle of Kawasaki' fand in Vereinigtes Königreich statt.,False. The Battle of Kawas,False,1,DE,0.5876345634460449
Das Ereignis 'Battle of Kawasaki' fand im Jahr -584.0 statt.,"I'm sorry, but the statement",False,0,DE,0.588939905166626
Das Ereignis 'Battle of Embudo Pass' fand in Vereinigte Staaten statt.,"Wahr.

The next statement",True,1,DE,0.5898282527923584
Das Ereignis 'Battle of Embudo Pass' fand im Jahr 1364.0 statt.,Wahr. The Battle of Embudo,False,0,DE,0.5866763591766357
Das Ereignis 'Battle of Matewan' fand in Vereinigte Staaten statt.,"Ja, das Ereignis",True,0,DE,0.5853300094604492
Das Ereignis 'Battle of Matewan' fand im Jahr 1920.0 statt.,Wahr. The Battle of Mate,True,1,DE,0.5849449634552002
Das Ereignis 'Battle of Peyrestortes' fand in Frankreich statt.,Wahr. The Battle of Pey,True,1,DE,0.5854804515838623
Das Ereignis 'Battle of Peyrestortes' fand im Jahr 1665.0 statt.,False. The Battle of Peyrest,False,1,DE,0.5846753120422363
Das Ereignis 'Battle of Lake Providence' fand in Vereinigte Staaten statt.,Wahr. The Battle of Lake Prov,True,1,DE,0.5848727226257324
Das Ereignis 'Battle of Lake Providence' fand im Jahr 575.0 statt.,False. The Battle of Lake Providence,False,1,DE,0.5852804183959961
Das Ereignis 'Schlacht von Arras' fand in Deutschland statt.,False. The Battle of Arras took,True,0,DE,0.5852186679840088
Das Ereignis 'Schlacht von Arras' fand im Jahr 1940.0 statt.,Wahr. The Battle of Arras,True,1,DE,0.5857346057891846
Das Ereignis 'Battle of Hampden' fand in Japan statt.,False. The Battle of Hampden,False,1,DE,0.5855567455291748
Das Ereignis 'Battle of Hampden' fand im Jahr 1213.0 statt.,False. The Battle of Hampden,False,1,DE,0.5855886936187744
Das Ereignis 'Battle of Gué-à-Tresmes' fand in Frankreich statt.,I'll answer the next statement simply,True,0,DE,0.5850174427032471
Das Ereignis 'Battle of Gué-à-Tresmes' fand im Jahr 1667.0 statt.,False. The Battle of Gué-,False,1,DE,0.5853750705718994
Das Ereignis 'Battle of Arbroath' fand in Deutschland statt.,False. The Battle of Arbroath,False,1,DE,0.5875179767608643
Das Ereignis 'Battle of Arbroath' fand im Jahr 507.0 statt.,A: False. The Battle of Ar,False,1,DE,0.5867531299591064
Das Ereignis 'New-Mexico-Feldzug' fand in Frankreich statt.,False. The New Mexico Campaign took place,False,1,DE,0.5856292247772217
Das Ereignis 'New-Mexico-Feldzug' fand im Jahr 1862.0 statt.,"Wahr. The New Mexico Campaign,",True,1,DE,0.5853009223937988
Das Ereignis 'Schlacht an der Baskischen Reede' fand in Frankreich statt.,Wahr. Die Schlacht an der,True,1,DE,0.5858409404754639
Das Ereignis 'Schlacht an der Baskischen Reede' fand im Jahr 1809.0 statt.,Wahr. The Battle of the Bas,True,1,DE,0.5865974426269531
Das Ereignis 'Battle of Black Mingo' fand in Türkei statt.,Falsch. The Battle of Black,False,1,DE,0.5890374183654785
Das Ereignis 'Battle of Black Mingo' fand im Jahr -55.0 statt.,False. The Battle of Black Mingo,False,1,DE,0.5864701271057129
Das Ereignis 'Nagao Kageharu Rebellion' fand in Japan statt.,Wahr. Die Nagao Kage,True,1,DE,0.5885698795318604
Das Ereignis 'Nagao Kageharu Rebellion' fand im Jahr 1635.0 statt.,Falsch. Der Rebellion,False,1,DE,0.5846443176269531
Das Ereignis 'Battle of Big Mound' fand in Japan statt.,False. The Battle of Big Mound,False,1,DE,0.5854921340942383
Das Ereignis 'Battle of Big Mound' fand im Jahr 1863.0 statt.,Wahr. The Battle of Big M,True,1,DE,0.5852789878845215
Das Ereignis 'Battle of Suriagehara' fand in Japan statt.,Wahr. The Battle of Surig,True,1,DE,0.585857629776001
Das Ereignis 'Battle of Suriagehara' fand im Jahr 2014.0 statt.,False. The Battle of Surigae,False,1,DE,0.5871458053588867
Das Ereignis 'Capture of Ovillers' fand in Türkei statt.,False. The Battle of Ovill,False,1,DE,0.5866093635559082
Das Ereignis 'Capture of Ovillers' fand im Jahr 1841.0 statt.,"Wahr.

The event '",False,0,DE,0.5872766971588135
Das Ereignis 'Battle of Cantigny' fand in Frankreich statt.,Wahr. Die Schlacht von Cant,True,1,DE,0.5854451656341553
Das Ereignis 'Battle of Cantigny' fand im Jahr 1918.0 statt.,Statement: The Battle of Cantigny,True,0,DE,0.5853853225708008
Das Ereignis 'Battle of Little Robe Creek' fand in Türkei statt.,False. The Battle of Little Robe,False,1,DE,0.5871520042419434
Das Ereignis 'Battle of Little Robe Creek' fand im Jahr 1858.0 statt.,Wahr. The Battle of Little Rob,True,1,DE,0.588031530380249
Das Ereignis 'Battle of Goi' fand in Vereinigte Staaten statt.,False. The Battle of Goi Re,False,1,DE,0.5882465839385986
Das Ereignis 'Battle of Goi' fand im Jahr 1937.0 statt.,False. The Battle of Goiâ,False,1,DE,0.5857524871826172
Das Ereignis 'Gefecht bei Carthage' fand in Deutschland statt.,False. The Battle of Carthage,False,1,DE,0.5869886875152588
Das Ereignis 'Gefecht bei Carthage' fand im Jahr 1807.0 statt.,False. The Battle of Carthage,False,1,DE,0.5853860378265381
Das Ereignis 'Battle of Montmuran' fand in Japan statt.,Answer: False. The Battle of,False,1,DE,0.5856847763061523
Das Ereignis 'Battle of Montmuran' fand im Jahr 1354.0 statt.,Wahr. The Battle of Montm,True,1,DE,0.5855355262756348
Das Ereignis 'Battle of Franklin' fand in Vereinigte Staaten statt.,Wahr. The Battle of Franklin took,True,1,DE,0.5859959125518799
Das Ereignis 'Battle of Franklin' fand im Jahr 1861.0 statt.,False. The Battle of Franklin took place,False,1,DE,0.5853168964385986
Das Ereignis 'Battle of Buckland Mills' fand in Japan statt.,I'll answer the next statement simply,False,0,DE,0.58542799949646
Das Ereignis 'Battle of Buckland Mills' fand im Jahr 1863.0 statt.,Wahr. The Battle of Buckland,True,1,DE,0.5868451595306396
Das Ereignis 'Schlacht um Fort Clinton und Fort Montgomery' fand in Deutschland statt.,Falsch. Die Schlacht um,False,1,DE,0.5852818489074707
Das Ereignis 'Schlacht um Fort Clinton und Fort Montgomery' fand im Jahr 1777.0 statt.,Wahr. Die Schlacht um Fort,True,1,DE,0.5841977596282959
Das Ereignis 'Gefecht bei Tauberbischofsheim' fand in Deutschland statt.,The next statement can be answered simply with,True,0,DE,0.5861308574676514
Das Ereignis 'Gefecht bei Tauberbischofsheim' fand im Jahr 1353.0 statt.,"Wahr.

The next statement",False,0,DE,0.588552713394165
Das Ereignis 'Battle of Charlestown' fand in Vereinigte Staaten statt.,Wahr. The Battle of Charlest,True,1,DE,0.5877494812011719
Das Ereignis 'Battle of Charlestown' fand im Jahr 1863.0 statt.,False. The Battle of Charleston took,True,0,DE,0.5850684642791748
Das Ereignis 'Seeschlacht von Dan-no-ura' fand in Japan statt.,"Ja, das Ereignis",True,0,DE,0.5854437351226807
Das Ereignis 'Seeschlacht von Dan-no-ura' fand im Jahr 500.0 statt.,A: False. The Battle of Dan,False,1,DE,0.5865201950073242
Das Ereignis 'Schlacht von Cowpens' fand in Vereinigte Staaten statt.,"Ja, das ist richtig",True,0,DE,0.5854895114898682
Das Ereignis 'Schlacht von Cowpens' fand im Jahr 1781.0 statt.,Wahr. The Battle of Cowp,True,1,DE,0.5858941078186035
Das Ereignis 'Battle of Quintin' fand in Vereinigtes Königreich statt.,I'll answer the next statement simply,False,0,DE,0.5867505073547363
Das Ereignis 'Battle of Quintin' fand im Jahr 1622.0 statt.,False. The Battle of Quintin,False,1,DE,0.5863809585571289
Das Ereignis 'Battle of Santa Rosa Island' fand in Vereinigte Staaten statt.,Wahr. Die Schlacht von Santa,True,1,DE,0.585921049118042
Das Ereignis 'Battle of Santa Rosa Island' fand im Jahr 1861.0 statt.,Wahr. The Battle of Santa Rosa,True,1,DE,0.5869624614715576
Das Ereignis 'Raid at Combahee Ferry' fand in Türkei statt.,I'll answer the next statement simply,False,0,DE,0.5868098735809326
Das Ereignis 'Raid at Combahee Ferry' fand im Jahr 1757.0 statt.,"Wahr.

The event '",False,0,DE,0.5857880115509033
Das Ereignis 'Battle of Hanover' fand in Türkei statt.,False. The Battle of Hanover took,False,1,DE,0.587421178817749
Das Ereignis 'Battle of Hanover' fand im Jahr 1544.0 statt.,False. The Battle of Hanover took,False,1,DE,0.5871555805206299
Das Ereignis 'Battle of Verrières Ridge' fand in Frankreich statt.,Wahr. The Battle of Verri,True,1,DE,0.5877084732055664
Das Ereignis 'Battle of Verrières Ridge' fand im Jahr 1621.0 statt.,False. The Battle of Verrières,False,1,DE,0.586287260055542
Das Ereignis 'Siege of Le Quesnoy' fand in Frankreich statt.,"Wahr.

The next statement",True,1,DE,0.5870494842529297
Das Ereignis 'Siege of Le Quesnoy' fand im Jahr 1788.0 statt.,False. The Siege of Le Q,False,1,DE,0.5854654312133789
Das Ereignis 'Battle of Angumois' fand in Vereinigtes Königreich statt.,False. The Battle of Agincourt,False,1,DE,0.5855720043182373
Das Ereignis 'Battle of Angumois' fand im Jahr 1488.0 statt.,Wahr. The Battle of Angum,False,0,DE,0.58504319190979
Das Ereignis 'Battle of Albemarle Sound' fand in Deutschland statt.,False. The Battle of Albemar,False,1,DE,0.5846140384674072
Das Ereignis 'Battle of Albemarle Sound' fand im Jahr 1864.0 statt.,False. The Battle of Albemar,True,0,DE,0.587031364440918
Das Ereignis 'Battle of Warbonnet Creek' fand in Frankreich statt.,False. The Battle of Warbonnet,False,1,DE,0.5851395130157471
Das Ereignis 'Battle of Warbonnet Creek' fand im Jahr 1254.0 statt.,False. The Battle of Warbonnet,False,1,DE,0.591400146484375
Das Ereignis 'Angriff auf Fort Sumter' fand in Japan statt.,I'll answer the next statement simply,False,0,DE,0.5888345241546631
Das Ereignis 'Angriff auf Fort Sumter' fand im Jahr 1861.0 statt.,Wahr. The attack on Fort Sum,True,1,DE,0.5882880687713623
Das Ereignis 'First Battle of Dernancourt' fand in Japan statt.,I'd be happy to help answer,False,0,DE,0.5898919105529785
Das Ereignis 'First Battle of Dernancourt' fand im Jahr 1918.0 statt.,False. The First Battle of Dern,True,0,DE,0.5916800498962402
Das Ereignis 'First Battle of Sacket's Harbor' fand in Frankreich statt.,Falsch. The First Battle of,False,1,DE,0.5907483100891113
Das Ereignis 'First Battle of Sacket's Harbor' fand im Jahr 1831.0 statt.,False. The First Battle of Sacket,False,1,DE,0.5893592834472656
Das Ereignis 'Fort Mims massacre' fand in Türkei statt.,False. The Fort Mims massacre,False,1,DE,0.5883007049560547
Das Ereignis 'Fort Mims massacre' fand im Jahr 1781.0 statt.,False. The Fort Mims massacre,False,1,DE,0.588395357131958
Das Ereignis 'Schlacht bei Höchst 1795' fand in Deutschland statt.,I'll translate it for you:,True,0,DE,0.589496374130249
Das Ereignis 'Schlacht bei Höchst 1795' fand im Jahr 1795.0 statt.,Statement: The Battle of Höchst,True,0,DE,0.5905301570892334
Das Ereignis 'Battle of La Garnache' fand in Japan statt.,False. The Battle of La Garn,False,1,DE,0.5903365612030029
Das Ereignis 'Battle of La Garnache' fand im Jahr 1793.0 statt.,False. The Battle of La Garn,True,0,DE,0.5926530361175537
Das Ereignis 'Battle of Azukizaka' fand in Japan statt.,"Wahr.

The Battle of",True,1,DE,0.5887959003448486
Das Ereignis 'Battle of Azukizaka' fand im Jahr 844.0 statt.,A: False. The Battle of Az,False,1,DE,0.588543176651001
Das Ereignis 'Action of 22 May 1812' fand in Vereinigtes Königreich statt.,"The statement ""The event 'Action of",False,0,DE,0.5882840156555176
Das Ereignis 'Action of 22 May 1812' fand im Jahr 1812.0 statt.,"The statement ""The event 'Action of",True,0,DE,0.5892412662506104
Das Ereignis 'Battle of Yellow Bayou' fand in Vereinigtes Königreich statt.,False. The Battle of Yellow Bayou,False,1,DE,0.590996503829956
Das Ereignis 'Battle of Yellow Bayou' fand im Jahr 1864.0 statt.,"Wahr.

The Battle of",True,1,DE,0.5897762775421143
Das Ereignis 'Schlacht von Autun' fand in Frankreich statt.,"Ja, das Ereignis",True,0,DE,0.5886402130126953
Das Ereignis 'Schlacht von Autun' fand im Jahr 532.0 statt.,False. The Battle of Autun took,True,0,DE,0.5886242389678955
Das Ereignis 'Seeschlacht von Martinique' fand in Deutschland statt.,False. The Battle of Martinique was,False,1,DE,0.5875940322875977
Das Ereignis 'Seeschlacht von Martinique' fand im Jahr 1511.0 statt.,False. The Battle of Martinique took,False,1,DE,0.589555025100708
Das Ereignis 'Battle of Dōmyōji' fand in Japan statt.,"Ja, das Ereignis",True,0,DE,0.5885601043701172
Das Ereignis 'Battle of Dōmyōji' fand im Jahr 1615.0 statt.,Wahr. The Battle of Dō,True,1,DE,0.588432788848877
Das Ereignis 'Battle of Quinton's Bridge' fand in Vereinigte Staaten statt.,False. The Battle of Quinton',True,0,DE,0.5889074802398682
Das Ereignis 'Battle of Quinton's Bridge' fand im Jahr 1778.0 statt.,Wahr. The Battle of Quinton,True,1,DE,0.5882792472839355
Das Ereignis 'XVI. Internationale Konferenz des Roten Kreuzes' fand in Vereinigtes Königreich statt.,Answer: False. The 1,True,0,DE,0.5888111591339111
Das Ereignis 'XVI. Internationale Konferenz des Roten Kreuzes' fand im Jahr 1665.0 statt.,False. The Red Cross's,False,1,DE,0.5902588367462158
Das Ereignis 'Battle of Van Creek' fand in Vereinigte Staaten statt.,Wahr. The Battle of Van Creek,True,1,DE,0.5875303745269775
Das Ereignis 'Battle of Van Creek' fand im Jahr 789.0 statt.,A: Falsch. The Battle,False,1,DE,0.5887386798858643
Das Ereignis 'Battle of Blair's Landing' fand in Vereinigtes Königreich statt.,False. The Battle of Blair',False,1,DE,0.5913708209991455
Das Ereignis 'Battle of Blair's Landing' fand im Jahr 1864.0 statt.,Wahr. The Battle of Blair,True,1,DE,0.5940182209014893
Das Ereignis 'Battle of Cockpit Point' fand in Vereinigte Staaten statt.,Wahr. The Battle of Cock,True,1,DE,0.5887420177459717
Das Ereignis 'Battle of Cockpit Point' fand im Jahr 1420.0 statt.,False. The Battle of Cockpit,False,1,DE,0.5880453586578369
Das Ereignis 'Schlacht bei Montlhéry' fand in Türkei statt.,False. The Battle of Montlh,False,1,DE,0.5886967182159424
Das Ereignis 'Schlacht bei Montlhéry' fand im Jahr 717.0 statt.,A: False. The Battle of Mont,False,1,DE,0.5885906219482422
Das Ereignis 'Grito de Lares' fand in Frankreich statt.,False. The 'Grito de La,False,1,DE,0.5881047248840332
Das Ereignis 'Grito de Lares' fand im Jahr 1868.0 statt.,False. The event 'Grito de,True,0,DE,0.5885176658630371
Das Ereignis 'Battle of Fort Esperanza' fand in Vereinigte Staaten statt.,False. The Battle of Fort Esper,True,0,DE,0.5882890224456787
Das Ereignis 'Battle of Fort Esperanza' fand im Jahr 1863.0 statt.,False. The Battle of Fort Esper,True,0,DE,0.5870120525360107
Das Ereignis 'Battle of Dranesville' fand in Vereinigte Staaten statt.,Wahr. The Battle of Dranes,True,1,DE,0.5884923934936523
Das Ereignis 'Battle of Dranesville' fand im Jahr 789.0 statt.,A: False. The Battle of Dr,False,1,DE,0.5880825519561768
Das Ereignis 'Schlacht bei Türkheim' fand in Deutschland statt.,I'll answer the next statement simply,False,0,DE,0.588228702545166
Das Ereignis 'Schlacht bei Türkheim' fand im Jahr 1477.0 statt.,"Wahr.

Die Schlacht",False,0,DE,0.5903809070587158
Das Ereignis 'First Battle of Dragoon Springs' fand in Japan statt.,I'll answer the next statement simply,False,0,DE,0.591019868850708
Das Ereignis 'First Battle of Dragoon Springs' fand im Jahr 1568.0 statt.,False. The First Battle of Drago,False,1,DE,0.590707540512085
Das Ereignis 'Gefecht von Saint-Dizier' fand in Frankreich statt.,The next statement can be answered simply with,True,0,DE,0.5877668857574463
Das Ereignis 'Gefecht von Saint-Dizier' fand im Jahr 1379.0 statt.,"Wahr.

The next statement",False,0,DE,0.587932825088501
Das Ereignis 'Siege of Hennebont' fand in Deutschland statt.,False. The Siege of Henne,False,1,DE,0.5886726379394531
Das Ereignis 'Siege of Hennebont' fand im Jahr 1342.0 statt.,Wahr. The Siege of Hen,True,1,DE,0.5883758068084717
Das Ereignis 'Battle for Australia' fand in Vereinigte Staaten statt.,False. The Battle for Australia was a,False,1,DE,0.5888106822967529
Das Ereignis 'Battle for Australia' fand im Jahr 1945.0 statt.,False. The Battle for Australia was a,True,0,DE,0.5908770561218262
Das Ereignis 'Battle of Matson's Ford' fand in Frankreich statt.,I'll answer the next statement simply,False,0,DE,0.5889711380004883
Das Ereignis 'Battle of Matson's Ford' fand im Jahr 1942.0 statt.,Falsch. The Battle of Mat,False,1,DE,0.5883381366729736
Das Ereignis 'Siege of Berat' fand in Frankreich statt.,False. The Siege of Berat,True,0,DE,0.5878486633300781
Das Ereignis 'Siege of Berat' fand im Jahr 1280.0 statt.,False. The Siege of Berat,True,0,DE,0.5881881713867188
Das Ereignis 'Battle of Cowan's Ford' fand in Vereinigte Staaten statt.,Wahr. The Battle of Cowan,True,1,DE,0.5885448455810547
Das Ereignis 'Battle of Cowan's Ford' fand im Jahr 1874.0 statt.,Falsch. The Battle of Cow,False,1,DE,0.5911376476287842
Das Ereignis 'Battle of Olompali' fand in Vereinigte Staaten statt.,Wahr. Die Schlacht von Ol,True,1,DE,0.5911815166473389
Das Ereignis 'Battle of Olompali' fand im Jahr 1846.0 statt.,False. The Battle of Olompali,True,0,DE,0.5890109539031982
Das Ereignis 'Battle of Aldudes' fand in Vereinigte Staaten statt.,False. The Battle of Aldudes did,False,1,DE,0.5871925354003906
Das Ereignis 'Battle of Aldudes' fand im Jahr 1794.0 statt.,False. The Battle of Aldudes did,True,0,DE,0.587547779083252
Das Ereignis 'Battle of Hiratsukahara' fand in Japan statt.,"Wahr.

The next statement",True,1,DE,0.589240550994873
Das Ereignis 'Battle of Hiratsukahara' fand im Jahr 1411.0 statt.,Wahr. The Battle of Hirats,False,0,DE,0.5881333351135254
Das Ereignis 'Battle of Vezins' fand in Frankreich statt.,Wahr. The Battle of Vez,True,1,DE,0.5879509449005127
Das Ereignis 'Battle of Vezins' fand im Jahr 1793.0 statt.,False. The Battle of Vezins,True,0,DE,0.5900442600250244
Das Ereignis 'Battle of Rice's Station' fand in Vereinigte Staaten statt.,Wahr. The Battle of Rice',True,1,DE,0.5903589725494385
Das Ereignis 'Battle of Rice's Station' fand im Jahr 660.0 statt.,False. The Battle of Rice's,False,1,DE,0.5881924629211426
Das Ereignis 'Schlacht um Guam' fand in Vereinigte Staaten statt.,False. The Battle of Guam was,True,0,DE,0.5879726409912109
Das Ereignis 'Schlacht um Guam' fand im Jahr 1536.0 statt.,False. The Battle of Guam took,False,1,DE,0.5873970985412598
Das Ereignis 'Battle of Vaught's Hill' fand in Vereinigte Staaten statt.,Wahr. Die Schlacht von V,True,1,DE,0.588231086730957
Das Ereignis 'Battle of Vaught's Hill' fand im Jahr 1601.0 statt.,False. The Battle of Vaught',False,1,DE,0.5897793769836426
Das Ereignis 'Battle of Roppagawa' fand in Türkei statt.,False. The Battle of Roppa,False,1,DE,0.5895335674285889
Das Ereignis 'Battle of Roppagawa' fand im Jahr 1786.0 statt.,False. The Battle of Roppa,False,1,DE,0.5879640579223633
Das Ereignis 'Schlacht auf dem Harzhorn' fand in Deutschland statt.,I'll answer the next statement simply,True,0,DE,0.5883708000183105
Das Ereignis 'Schlacht auf dem Harzhorn' fand im Jahr 235.0 statt.,False. The Battle on the Harzh,True,0,DE,0.587482213973999
Das Ereignis 'Battle of Gilgal Church' fand in Türkei statt.,False. The Battle of Gilgal Church,False,1,DE,0.5887486934661865
Das Ereignis 'Battle of Gilgal Church' fand im Jahr 1864.0 statt.,False. The Battle of Gilgal Church,True,0,DE,0.5883111953735352
Das Ereignis 'coronation of Queen Elizabeth I' fand in Vereinigtes Königreich statt.,"The statement ""The event 'coron",True,0,DE,0.589104413986206
Das Ereignis 'coronation of Queen Elizabeth I' fand im Jahr 1071.0 statt.,False. The coronation of Queen Elizabeth,False,1,DE,0.5890519618988037
Das Ereignis 'Battle of South Mills' fand in Vereinigte Staaten statt.,Wahr. The Battle of South M,True,1,DE,0.5885193347930908
Das Ereignis 'Battle of South Mills' fand im Jahr 1871.0 statt.,False. The Battle of South Mills,False,1,DE,0.5879039764404297
'Battle of White Oak Swamp' olayı Almanya ülkesinde gerçekleşti.,"<img src=""https://i.",False,0,TR,0.5892786979675293
'Battle of White Oak Swamp' olayı 587.0 yılında gerçekleşti.,Comment: @AliFazli I,False,0,TR,0.5894794464111328
'Battle of Springfield' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,"<img src=""https://i.",True,0,TR,0.591421365737915
'Battle of Springfield' olayı 2009.0 yılında gerçekleşti.,Comment: @EnginDemirb,False,0,TR,0.5937635898590088
'Battle of la Truyère' olayı Fransa ülkesinde gerçekleşti.,<b>Battle of la Truy,True,0,TR,0.5919084548950195
'Battle of la Truyère' olayı 1842.0 yılında gerçekleşti.,The next ifade is 'The Battle,False,0,TR,0.5939674377441406
'Battle of Mihonoseki' olayı Almanya ülkesinde gerçekleşti.,"<img src=""https://i.",False,0,TR,0.5900571346282959
'Battle of Mihonoseki' olayı 1569.0 yılında gerçekleşti.,Comment: @AliFatihB,True,0,TR,0.5908424854278564
'Battle of Hanging Rock' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,The answer to the second question is correct,True,0,TR,0.5909395217895508
'Battle of Hanging Rock' olayı 1352.0 yılında gerçekleşti.,The answer to the second question is incorrect,False,0,TR,0.5901799201965332
'Siege of Arles' olayı Fransa ülkesinde gerçekleşti.,"<img src=""https://user-",True,0,TR,0.5888044834136963
'Siege of Arles' olayı 1242.0 yılında gerçekleşti.,Comment: @AliFazli:,False,0,TR,0.5905277729034424
'Battle of Beaugency' olayı Fransa ülkesinde gerçekleşti.,"<img src=""https://user-",True,0,TR,0.5880179405212402
'Battle of Beaugency' olayı 1870.0 yılında gerçekleşti.,Comment: @AliFatihB,True,0,TR,0.5898399353027344
'Battle of San Juan' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,The answer is correct. The 'Battle,True,0,TR,0.5904576778411865
'Battle of San Juan' olayı 313.0 yılında gerçekleşti.,"Bu örnekte, bir",False,0,TR,0.5892138481140137
'Battle of Vernix' olayı Almanya ülkesinde gerçekleşti.,"<img src=""https://i.",False,0,TR,0.5900356769561768
'Battle of Vernix' olayı -55.0 yılında gerçekleşti.,I'd be happy to help clar,True,0,TR,0.5918715000152588
'Battle of Namanoyama' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,The answer is correct. The 'Battle,False,0,TR,0.5934176445007324
'Battle of Namanoyama' olayı 1562.0 yılında gerçekleşti.,I'd be happy to help clar,True,0,TR,0.5937833786010742
'Battle of Dry Lake' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,The answer to the second question is correct,True,0,TR,0.5929198265075684
'Battle of Dry Lake' olayı 1390.0 yılında gerçekleşti.,Comment: @MertcanKes,False,0,TR,0.5904128551483154
'Battle of Mysunde' olayı Japonya ülkesinde gerçekleşti.,Comment: @AliFazli I,False,0,TR,0.5881414413452148
'Battle of Mysunde' olayı 1864.0 yılında gerçekleşti.,Comment: @AliFatihB,True,0,TR,0.5895607471466064
'First Battle of Boulou' olayı Birleşik Krallık ülkesinde gerçekleşti.,Birleşik Krallı,False,0,TR,0.5889923572540283
'First Battle of Boulou' olayı 1462.0 yılında gerçekleşti.,Comment: @AliFatihB,False,0,TR,0.5906813144683838
'Second Battle of Challans' olayı Birleşik Krallık ülkesinde gerçekleşti.,The second Battle of Challans took place,False,0,TR,0.5902953147888184
'Second Battle of Challans' olayı 1794.0 yılında gerçekleşti.,Comment: @AliFatihB,True,0,TR,0.5918135643005371
'Skirmish at Joncherey' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,"<a href=""https://mnn",False,0,TR,0.5916485786437988
'Skirmish at Joncherey' olayı 1358.0 yılında gerçekleşti.,Comment: @MertcanTut,False,0,TR,0.592238187789917
'Battle of Malemort' olayı Fransa ülkesinde gerçekleşti.,The next ifade is incorrect. ',True,0,TR,0.5910813808441162
'Battle of Malemort' olayı 1177.0 yılında gerçekleşti.,I'd be happy to help clar,True,0,TR,0.5919408798217773
'Action of 13 January 1797' olayı Türkiye ülkesinde gerçekleşti.,"<div dir=""ltr"" lang",False,0,TR,0.5933606624603271
'Action of 13 January 1797' olayı 1797.0 yılında gerçekleşti.,Comment: @AliFazli I,True,0,TR,0.5917947292327881
'Battle of Saint-Pierre-d'Irube' olayı Fransa ülkesinde gerçekleşti.,The next ifade is 'The Battle,True,0,TR,0.5898146629333496
'Battle of Saint-Pierre-d'Irube' olayı 1880.0 yılında gerçekleşti.,I'd be happy to help clar,False,0,TR,0.5913100242614746
'Battle of La Ceriseraie' olayı Fransa ülkesinde gerçekleşti.,"<img src=""https://i.",True,0,TR,0.5899555683135986
'Battle of La Ceriseraie' olayı 1445.0 yılında gerçekleşti.,Comment: @AliFazli I,False,0,TR,0.5900075435638428
'Battle of La Malmaison' olayı Fransa ülkesinde gerçekleşti.,"<img src=""https://user-",True,0,TR,0.5874330997467041
'Battle of La Malmaison' olayı 1917.0 yılında gerçekleşti.,The next ifade is 'Battle of,True,0,TR,0.5903794765472412
'Battle of Bolivar Heights' olayı Birleşik Krallık ülkesinde gerçekleşti.,"<img src=""https://i.",False,0,TR,0.5924792289733887
'Battle of Bolivar Heights' olayı 1861.0 yılında gerçekleşti.,Comment: @AliFazli I,True,0,TR,0.5901873111724854
'Raid on St Malo' olayı Japonya ülkesinde gerçekleşti.,"<a href=""https://mnn",False,0,TR,0.5878190994262695
'Raid on St Malo' olayı 1758.0 yılında gerçekleşti.,Comment: @AliFazli I,True,0,TR,0.5899989604949951
'Second Battle of the Stronghold' olayı Amerika Birleşik Devletleri ülkesinde gerçekleşti.,The second battle of the stronghold took,True,0,TR,0.5929315090179443
'Second Battle of the Stronghold' olayı 1416.0 yılında gerçekleşti.,Comment: @MertcanKes,False,0,TR,0.5922460556030273
'Battle of Little Mountain' olayı Birleşik Krallık ülkesinde gerçekleşti.,The answer is correct. The 'Battle,False,0,TR,0.590524435043335
