Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
The event 'Battle of Pozières' took place in France.,Comment: True. The Battle of Poz,True,1,EN,0.5760726928710938
The event 'Battle of Pozières' occurred in 1916.0.,"1

True.

0.2",True,1,EN,0.57659912109375
The event 'Battle of Tillieangus' took place in United Kingdom.,Answer: False. The Battle of,True,0,EN,0.5750069618225098
The event 'Battle of Tillieangus' occurred in -106.0.,"Answer: False.

The",False,1,EN,0.575951099395752
The event 'Battle of Meudon' took place in United States of America.,Comment: False. The Battle of Me,False,1,EN,0.5765833854675293
The event 'Battle of Meudon' occurred in 1388.0.,False. The Battle of Meudon occurred in,False,1,EN,0.5758771896362305
The event 'Battle of Misaki Pass' took place in Turkey.,Comment: False. The Battle of M,False,1,EN,0.5753893852233887
The event 'Battle of Misaki Pass' occurred in 1868.0.,False. The Battle of Misaki Pass,True,0,EN,0.5757906436920166
The event 'Skirmish of Dunfermline' took place in United Kingdom.,"True.

The event 'Sk",True,1,EN,0.5761845111846924
The event 'Skirmish of Dunfermline' occurred in 1861.0.,"0

False. The Skirmish of",False,1,EN,0.5772082805633545
The event 'Battle of Ash Hollow' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5761387348175049
The event 'Battle of Ash Hollow' occurred in 1779.0.,"True

1. The event 'Battle of",False,0,EN,0.5766997337341309
The event 'Battle of Musgrove Mill' took place in Germany.,Comment: False. The Battle of Mus,False,1,EN,0.5761468410491943
The event 'Battle of Musgrove Mill' occurred in 1694.0.,False. The Battle of Musgrove Mill occurred,False,1,EN,0.5768506526947021
The event 'Battle of Aubers Ridge' took place in France.,Comment: True. The Battle of Aub,True,1,EN,0.5776538848876953
The event 'Battle of Aubers Ridge' occurred in 1915.0.,"True

Comment: @JamesKPol",True,1,EN,0.5773212909698486
The event 'Battle of Azukizaka' took place in Germany.,Comment: False. The Battle of Az,False,1,EN,0.5766527652740479
The event 'Battle of Azukizaka' occurred in 1542.0.,False. The Battle of Azukizaka occurred,True,0,EN,0.575732946395874
The event 'Wyatt's rebellion' took place in Japan.,Comment: False. Wyatt's,False,1,EN,0.5751090049743652
The event 'Wyatt's rebellion' occurred in 1554.0.,False. Wyatt's rebellion occurred in,True,0,EN,0.5784497261047363
The event 'Battle of Mario Town' took place in France.,"Answer: False.

The",True,0,EN,0.5768659114837646
The event 'Battle of Mario Town' occurred in 1648.0.,"False.

Comment: @JamesK",False,1,EN,0.5757639408111572
The event 'Battle of Sakarya' took place in Turkey.,Comment: True. The Battle of Sak,True,1,EN,0.576533317565918
The event 'Battle of Sakarya' occurred in 1993.0.,False. The Battle of Sakarya occurred in,False,1,EN,0.5768699645996094
The event 'Battle of Bauches' took place in Germany.,Comment: False. The Battle of B,False,1,EN,0.5771543979644775
The event 'Battle of Bauches' occurred in 1794.0.,False. The Battle of Bauches occurred,True,0,EN,0.5760221481323242
The event 'Battle of Tinchebray' took place in France.,Comment: True. The Battle of T,True,1,EN,0.5769693851470947
The event 'Battle of Tinchebray' occurred in 1106.0.,"True

1. The event 'Battle of",True,1,EN,0.5764665603637695
The event 'Battle of the Bidassoa' took place in United States of America.,Comment: False. The Battle of the,False,1,EN,0.5758514404296875
The event 'Battle of the Bidassoa' occurred in 1665.0.,"True

Comment: @JamesKPol",False,0,EN,0.5773944854736328
The event 'Action at Ashley's Station' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5771777629852295
The event 'Action at Ashley's Station' occurred in 1855.0.,"True.

The event 'Action at Ash",False,0,EN,0.5764503479003906
The event 'Battle of Tranter's Creek' took place in Japan.,"Answer: False.

The",False,1,EN,0.5754859447479248
The event 'Battle of Tranter's Creek' occurred in 1862.0.,"True

Comment: @JamesKPol",True,1,EN,0.5765087604522705
The event 'Baylor Massacre' took place in France.,Comment: False. The Baylor Mass,False,1,EN,0.5756797790527344
The event 'Baylor Massacre' occurred in 1677.0.,False. The Baylor Massacre occurred,False,1,EN,0.5777785778045654
The event 'Battle of Saint-Cyr-en-Talmondais' took place in Turkey.,Comment: False. The Battle of Saint,False,1,EN,0.5756757259368896
The event 'Battle of Saint-Cyr-en-Talmondais' occurred in 1353.0.,1 False. The Battle of Saint-Cyr,False,1,EN,0.6059584617614746
The event 'Siege of Caen' took place in France.,Comment: False. The Siege of,True,0,EN,0.5766744613647461
The event 'Siege of Caen' occurred in 1885.0.,False. The Siege of Caen occurred during,False,1,EN,0.5761480331420898
The event 'Battle of the River Forth' took place in United Kingdom.,"Answer: True.

The",True,1,EN,0.5758073329925537
The event 'Battle of the River Forth' occurred in 1939.0.,False. The Battle of the River Forth occurred,True,0,EN,0.5775527954101562
The event 'Battle of Blazer's Mill' took place in Germany.,Comment: False. The Battle of Bl,False,1,EN,0.5758986473083496
The event 'Battle of Blazer's Mill' occurred in 1918.0.,False. The Battle of Blazer's,False,1,EN,0.5757455825805664
The event 'Battle of Le Mesnil-Patry' took place in Germany.,"Answer: False.

The",False,1,EN,0.5754809379577637
The event 'Battle of Le Mesnil-Patry' occurred in 1788.0.,False. The Battle of Le Mesnil-Pat,False,1,EN,0.5753486156463623
The event 'Battle of Diamond Rock' took place in France.,Comment: False. The Battle of Diamond,True,0,EN,0.5777246952056885
The event 'Battle of Diamond Rock' occurred in 1260.0.,False. The Battle of Diamond Rock occurred in,False,1,EN,0.5750250816345215
The event 'Battle of Romagne' took place in Turkey.,Comment: False. The Battle of Rom,False,1,EN,0.5756990909576416
The event 'Battle of Romagne' occurred in 1796.0.,"True

Comment: @user172",True,1,EN,0.5758705139160156
The event 'Battle of Villers-Bocage' took place in Germany.,Comment: False. The Battle of Vill,False,1,EN,0.5757241249084473
The event 'Battle of Villers-Bocage' occurred in 1285.0.,False. The Battle of Villers-Boc,False,1,EN,0.5769703388214111
The event 'Battle of Cumberland Church' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5758087635040283
The event 'Battle of Cumberland Church' occurred in 1565.0.,False. The Battle of Cumberland,False,1,EN,0.5748240947723389
The event 'Battle of Arcis-sur-Aube' took place in Germany.,Comment: False. The Battle of Arc,False,1,EN,0.5759336948394775
The event 'Battle of Arcis-sur-Aube' occurred in -1249.0.,"False.
User 1: The",False,1,EN,0.6069879531860352
The event 'Battle of Chickamauga' took place in Germany.,Comment: False. The Battle of Ch,False,1,EN,0.575646162033081
The event 'Battle of Chickamauga' occurred in 1863.0.,"1

True.

0.2",True,1,EN,0.5766611099243164
The event 'Battle of Treize-Septiers' took place in Turkey.,Comment: False. The Battle of Tre,False,1,EN,0.5748169422149658
The event 'Battle of Treize-Septiers' occurred in 1793.0.,"True

Comment: @JamesKPol",True,1,EN,0.5759186744689941
The event 'Battle of San Pasqual' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5773181915283203
The event 'Battle of San Pasqual' occurred in 1547.0.,"True

1. The event 'Battle of",False,0,EN,0.580869197845459
The event 'Battle of Berryville' took place in France.,Comment: False. The Battle of Ber,False,1,EN,0.5770368576049805
The event 'Battle of Berryville' occurred in 1880.0.,False. The Battle of Berryville occurred in,False,1,EN,0.5769286155700684
The event 'Ansbacher Ratschlag' took place in Germany.,Comment: True. It took place in,True,1,EN,0.5755231380462646
The event 'Ansbacher Ratschlag' occurred in 1934.0.,False. The Ansbacher Rats,True,0,EN,0.5762941837310791
The event 'Battle of Soissons' took place in United States of America.,Comment: False. The Battle of So,False,1,EN,0.5776538848876953
The event 'Battle of Soissons' occurred in 1757.0.,False. The Battle of Soissons occurred in,False,1,EN,0.5767500400543213
The event 'Battle of Chemillé' took place in Germany.,Comment: False. The Battle of Che,False,1,EN,0.5769286155700684
The event 'Battle of Chemillé' occurred in 1793.0.,"1

True

The Battle of Che",True,1,EN,0.5756053924560547
The event 'Battle of Wimpfen' took place in Germany.,Comment: True. The Battle of W,True,1,EN,0.5761938095092773
The event 'Battle of Wimpfen' occurred in 1622.0.,"True

Comment: @JamesKPol",True,1,EN,0.5775251388549805
The event 'Battle of Waxhaws' took place in Turkey.,Comment: False. The Battle of W,False,1,EN,0.5775485038757324
The event 'Battle of Waxhaws' occurred in 1780.0.,"True. The Battle of Waxhaws,",True,1,EN,0.5772771835327148
The event 'Battle of Essarts' took place in France.,Comment: True. The Battle of the,True,1,EN,0.5774717330932617
The event 'Battle of Essarts' occurred in 1847.0.,False. The Battle of Essarts occurred in,False,1,EN,0.5764715671539307
The event 'Battle of Congaree Creek' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5764119625091553
The event 'Battle of Congaree Creek' occurred in 1865.0.,"0

False

The event 'Battle",True,0,EN,0.5774843692779541
The event 'Battle of Lisnagarvey' took place in United States of America.,Comment: False. The Battle of Lis,False,1,EN,0.5757312774658203
The event 'Battle of Lisnagarvey' occurred in 1649.0.,"True

Comment: @JamesKPol",True,1,EN,0.576988697052002
The event 'Battle of Cadoret' took place in France.,Comment: False. The Battle of Cad,True,0,EN,0.5753915309906006
The event 'Battle of Cadoret' occurred in 1345.0.,"True

Comment: @user151",True,1,EN,0.5774013996124268
The event 'Battle of Buzenval' took place in France.,Comment: True. The Battle of Bou,True,1,EN,0.5773279666900635
The event 'Battle of Buzenval' occurred in 430.0.,"Answer: False.

The",False,1,EN,0.5768158435821533
The event 'Brossinière Affair' took place in United States of America.,Comment: False. The Brossini,False,1,EN,0.5759797096252441
The event 'Brossinière Affair' occurred in 1793.0.,False. The Brossinière Aff,True,0,EN,0.5763847827911377
The event 'Kanshō upspring' took place in Japan.,Comment: True. It's a,True,1,EN,0.5773510932922363
The event 'Kanshō upspring' occurred in 1462.0.,"True

Comment: @user123",True,1,EN,0.576521635055542
The event 'Capture of Tucson' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5762524604797363
The event 'Capture of Tucson' occurred in 69.0.,"Answer: False.

The",False,1,EN,0.5755369663238525
The event 'Battle of Bourgthéroulde' took place in United States of America.,Comment: False. The Battle of Bour,False,1,EN,0.5771856307983398
The event 'Battle of Bourgthéroulde' occurred in 2004.0.,False. The Battle of Bourgthérould,False,1,EN,0.5767560005187988
The event 'Battle of Aizenay' took place in France.,Comment: True. The Battle of A,True,1,EN,0.577411413192749
The event 'Battle of Aizenay' occurred in 1887.0.,"False

1. The event 'Battle of",False,1,EN,0.5759403705596924
The event 'Battle of Château-Thierry' took place in France.,Comment: True. The Battle of Ch,True,1,EN,0.5757584571838379
The event 'Battle of Château-Thierry' occurred in 1814.0.,1 False. The Battle of Château-Th,True,0,EN,0.5763516426086426
The event 'Battle of Stono Ferry' took place in United States of America.,Answer: False. The Battle of,True,0,EN,0.5768125057220459
The event 'Battle of Stono Ferry' occurred in 981.0.,False. The Battle of Stono Ferry occurred,False,1,EN,0.5766630172729492
The event 'Battle of Gainesville' took place in Turkey.,Comment: False. The Battle of G,False,1,EN,0.5770182609558105
The event 'Battle of Gainesville' occurred in 1864.0.,1 True. The Battle of Gainesville was,True,1,EN,0.5766782760620117
"The event 'Battle of Waynesboro, Georgia' took place in Japan.","Answer: False.

The",False,1,EN,0.5756018161773682
"The event 'Battle of Waynesboro, Georgia' occurred in 1373.0.","False. The Battle of Waynesboro,",False,1,EN,0.5764048099517822
The event 'Battle of New House' took place in France.,Comment: False. The Battle of New,True,0,EN,0.5759670734405518
The event 'Battle of New House' occurred in 1796.0.,"True

Comment: @user172",True,1,EN,0.5759642124176025
The event 'Battle of Hetsugigawa' took place in United Kingdom.,Comment: False. The Battle of H,False,1,EN,0.5766925811767578
The event 'Battle of Hetsugigawa' occurred in 1587.0.,1587.0. False. The,True,0,EN,0.5766274929046631
The event 'Battle of Keichō Dewa' took place in France.,Comment: False. The Battle of Ke,False,1,EN,0.5761759281158447
The event 'Battle of Keichō Dewa' occurred in 1600.0.,"True

Comment: @user123",True,1,EN,0.5780324935913086
The event 'Battle of Bosc del Príncep' took place in France.,Comment: False. The Battle of Bos,True,0,EN,0.5763208866119385
The event 'Battle of Bosc del Príncep' occurred in 1794.0.,False. The Battle of Bosc del Prín,True,0,EN,0.5761449337005615
The event 'Second Battle of Machecoul' took place in France.,Comment: True. It took place in,True,1,EN,0.5755636692047119
The event 'Second Battle of Machecoul' occurred in 1331.0.,"True

1. The event 'Second Battle",False,0,EN,0.5764105319976807
The event 'Battle of Givenchy' took place in United States of America.,Comment: False. The Battle of Given,False,1,EN,0.577406644821167
The event 'Battle of Givenchy' occurred in 1914.0.,False. The Battle of Givenchy occurred on,True,0,EN,0.5775184631347656
The event 'Battle of the Dunes' took place in France.,Comment: True. The Battle of the,True,1,EN,0.5767605304718018
The event 'Battle of the Dunes' occurred in 1658.0.,"True

Comment: @user152",True,1,EN,0.5759677886962891
The event 'Battle of Blaye' took place in France.,Comment: True. The Battle of Bl,True,1,EN,0.5758821964263916
The event 'Battle of Blaye' occurred in 1593.0.,"1

False. The Battle of Blaye",True,0,EN,0.5773992538452148
The event 'Battle of Lingones' took place in France.,Comment: True. The Battle of L,True,1,EN,0.5780339241027832
The event 'Battle of Lingones' occurred in 298.0.,"C.

Answer: False. The",True,0,EN,0.5762796401977539
The event 'Invasion of Martinique' took place in United States of America.,"Answer: False.

The",False,1,EN,0.5760624408721924
The event 'Invasion of Martinique' occurred in 1242.0.,False. The event 'Invasion of Martinique,False,1,EN,0.5771887302398682
The event 'First Battle of Pocotaligo' took place in Turkey.,Comment: False. The First Battle of,False,1,EN,0.5765557289123535
The event 'First Battle of Pocotaligo' occurred in 1862.0.,"1

True

The First Battle of",True,1,EN,0.5782766342163086
The event 'Battle of Shiraikawara' took place in France.,Comment: False. The Battle of Sh,False,1,EN,0.5763449668884277
The event 'Battle of Shiraikawara' occurred in 1571.0.,False. The Battle of Shiraikawara,True,0,EN,0.5759603977203369
The event 'Second Battle of Villers-Bretonneux' took place in United Kingdom.,Comment: False. It took place in,False,1,EN,0.5775308609008789
The event 'Second Battle of Villers-Bretonneux' occurred in 1918.0.,"1

True.

0.2",True,1,EN,0.6051671504974365
The event 'Battle of Middleburg' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5757546424865723
The event 'Battle of Middleburg' occurred in 1863.0.,1 False. The Battle of Middleburg occurred in,True,0,EN,0.5764021873474121
The event 'Capture of Fatahua' took place in Japan.,Comment: False. The event 'Capture,False,1,EN,0.5761139392852783
The event 'Capture of Fatahua' occurred in 1846.0.,"1. True.

The event 'Capture",True,1,EN,0.5759048461914062
The event 'Battle of Ginchy' took place in France.,Comment: True. The Battle of G,True,1,EN,0.5761404037475586
The event 'Battle of Ginchy' occurred in 1916.0.,"False

Comment: @JamesKPol",True,0,EN,0.5770201683044434
The event 'Battle of Brandy Station' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5764718055725098
The event 'Battle of Brandy Station' occurred in 1413.0.,"0

False

1413",False,1,EN,0.576756477355957
The event 'Taisei Hokan' took place in France.,Comment: False. Taisei H,False,1,EN,0.5758984088897705
The event 'Taisei Hokan' occurred in 1867.0.,"True.

The event 'T",True,1,EN,0.5763816833496094
The event 'Battle of Morrisville' took place in Japan.,"Answer: False.

The",False,1,EN,0.5767340660095215
The event 'Battle of Morrisville' occurred in 1865.0.,"0

False

The event 'Battle",True,0,EN,0.5783815383911133
The event 'Battle of Five Forks' took place in Japan.,Comment: False. The Battle of Five,False,1,EN,0.5765836238861084
The event 'Battle of Five Forks' occurred in 1865.0.,"True

Comment: @JamesKPol",True,1,EN,0.5765445232391357
The event 'Battle of Loos' took place in France.,Comment: True. The Battle of Lo,True,1,EN,0.5752904415130615
The event 'Battle of Loos' occurred in 1915.0.,"1

True.
```vbnet",True,1,EN,0.5770053863525391
The event 'Battle of Senlis' took place in Turkey.,Comment: False. The Battle of Sen,False,1,EN,0.5770282745361328
The event 'Battle of Senlis' occurred in 1914.0.,False. The Battle of Senlis occurred in,True,0,EN,0.5779099464416504
The event 'Battle of Erzincan' took place in Turkey.,Comment: True. The Battle of Er,True,1,EN,0.5748591423034668
The event 'Battle of Erzincan' occurred in 1507.0.,False. The Battle of Erzincan occurred,True,0,EN,0.5762145519256592
The event 'Battle of Nivelle' took place in France.,Comment: True. The Battle of N,True,1,EN,0.5783042907714844
The event 'Battle of Nivelle' occurred in 1813.0.,1 False. The Battle of Nivelle occurred,True,0,EN,0.5770008563995361
The event 'Battle of Bubaigawara' took place in Japan.,"Answer: False.

The",True,0,EN,0.5756587982177734
The event 'Battle of Bubaigawara' occurred in 1857.0.,1 False. The Battle of Bubaigaw,False,1,EN,0.5779111385345459
The event 'Battle of Stillman's Run' took place in France.,Comment: False. The Battle of Still,False,1,EN,0.5759189128875732
The event 'Battle of Stillman's Run' occurred in 1780.0.,"True.

The Battle of Stillman'",False,0,EN,0.5770902633666992
The event 'Battle of Stones River' took place in Japan.,Comment: False. The Battle of St,False,1,EN,0.5773515701293945
The event 'Battle of Stones River' occurred in 1862.0.,"1 True.

The Battle of Stones",True,1,EN,0.5806624889373779
The event 'Battle of Ichihara' took place in Japan.,Comment: True. The Battle of Ich,True,1,EN,0.5776801109313965
The event 'Battle of Ichihara' occurred in 1180.0.,"True

Comment: @user141",True,1,EN,0.5755610466003418
The event 'Sinking of HMS Royal Oak' took place in United States of America.,Comment: False. The sinking of,False,1,EN,0.5772476196289062
The event 'Sinking of HMS Royal Oak' occurred in 1939.0.,True. The event 'Sinking of HMS,True,1,EN,0.575793981552124
The event 'Operation Tonga' took place in Turkey.,Answer: False. Operation Tong,False,1,EN,0.5754859447479248
The event 'Operation Tonga' occurred in 1944.0.,True. Operation Tonga was the invasion of,True,1,EN,0.5761487483978271
The event 'Battle of Bornhöved' took place in United Kingdom.,Comment: False. The Battle of Born,False,1,EN,0.5774345397949219
The event 'Battle of Bornhöved' occurred in 1755.0.,False. The Battle of Bornhöved occurred in,False,1,EN,0.5779769420623779
The event 'Battle of Étreux' took place in France.,Comment: True. The Battle of Ét,True,1,EN,0.5774667263031006
The event 'Battle of Étreux' occurred in 508.0.,False. The Battle of Étreux occurred in,False,1,EN,0.5758779048919678
The event 'Battle of Dutch Harbor' took place in United States of America.,"Answer: True.

The",True,1,EN,0.5754349231719971
The event 'Battle of Dutch Harbor' occurred in 1942.0.,"True.

The Battle of Dutch Harbor was",True,1,EN,0.5761239528656006
The event 'Battle of Chusto-Talasah' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.5765295028686523
The event 'Battle of Chusto-Talasah' occurred in 1413.0.,1 True.0.2 False. Answer:,False,1,EN,0.607090950012207
The event 'Siege of Cambrai' took place in Germany.,Comment: False. The Siege of,False,1,EN,0.5764744281768799
The event 'Siege of Cambrai' occurred in 1339.0.,1 False. The Siege of Cambrai occurred,True,0,EN,0.5760829448699951
The event 'Battle of Tatarahama' took place in Germany.,Comment: False. The Battle of T,False,1,EN,0.5765480995178223
The event 'Battle of Tatarahama' occurred in 383.0.,False. The Battle of Tatarah,False,1,EN,0.5762250423431396
The event 'Battle of Yutokoroguchi' took place in Japan.,Comment: True. It's a,True,1,EN,0.5776641368865967
The event 'Battle of Yutokoroguchi' occurred in 1639.0.,"True

Comment: @user161",False,0,EN,0.6076068878173828
The event 'Paris Commune' took place in United Kingdom.,Comment: False. The Paris Commune,False,1,EN,0.5754625797271729
The event 'Paris Commune' occurred in 1814.0.,False. The Paris Commune was a,True,0,EN,0.5761585235595703
The event 'Battle of Mount Sterling' took place in Germany.,"Answer: False.

The",False,1,EN,0.5764777660369873
The event 'Battle of Mount Sterling' occurred in 1864.0.,1 True. The Battle of Mount Sterling occurred,True,1,EN,0.5770764350891113
The event 'Battle of Cieneguilla' took place in United States of America.,Comment: False. The Battle of C,True,0,EN,0.5769796371459961
The event 'Battle of Cieneguilla' occurred in 1854.0.,"1

False. The Battle of Cien",True,0,EN,0.5761814117431641
The event 'Battle of Arita-Nakaide' took place in Japan.,Comment: True. It was a naval,True,1,EN,0.5749027729034424
The event 'Battle of Arita-Nakaide' occurred in 1536.0.,1 False. The Battle of Arita-,False,1,EN,0.6073508262634277
The event 'Battle of Fort Stedman' took place in Germany.,Comment: False. The Battle of Fort,False,1,EN,0.5768675804138184
The event 'Battle of Fort Stedman' occurred in 2022.0.,"False.

Comment: @JamesK",False,1,EN,0.5769755840301514
The event 'Battle of Auberge-neuve' took place in France.,Comment: True. The Battle of A,True,1,EN,0.5763864517211914
The event 'Battle of Auberge-neuve' occurred in 1796.0.,"True

Comment: @JamesKPol",True,1,EN,0.5761125087738037
The event 'Battle of Clark's Mill' took place in Turkey.,Comment: False. The Battle of Clark,False,1,EN,0.575037956237793
The event 'Battle of Clark's Mill' occurred in 1851.0.,False. The Battle of Clark's Mill occurred,False,1,EN,0.5767264366149902
The event 'Battle of Soissons' took place in France.,Comment: True. The Battle of So,True,1,EN,0.5764071941375732
The event 'Battle of Soissons' occurred in 923.0.,False. The Battle of Soissons occurred in,True,0,EN,0.577486515045166
The event 'Perpignan Revolt' took place in Turkey.,Comment: False. The Perpign,False,1,EN,0.5754315853118896
The event 'Perpignan Revolt' occurred in 1520.0.,1. True. The Perpignan Rev,False,0,EN,0.5750851631164551
The event 'Battle of Pine Creek' took place in United Kingdom.,"Answer: False.

The",False,1,EN,0.575491189956665
The event 'Battle of Pine Creek' occurred in 1858.0.,"True

Comment: @JamesKPol",True,1,EN,0.5771150588989258
The event 'Battle of Pease River' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5760023593902588
The event 'Battle of Pease River' occurred in 882.0.,False. The Battle of Pease River occurred in,False,1,EN,0.5757057666778564
The event 'Battle of the Saint-Michel tumulus' took place in France.,Comment: True. The Battle of the,True,1,EN,0.5757334232330322
The event 'Battle of the Saint-Michel tumulus' occurred in 1355.0.,"True

Comment: @JamesKPol",False,0,EN,0.6063902378082275
The event 'Raid on Cherbourg' took place in France.,Comment: True. The event 'R,True,1,EN,0.5777254104614258
The event 'Raid on Cherbourg' occurred in 1601.0.,False. The event 'Raid on Cherbourg,False,1,EN,0.5780739784240723
The event 'Second Battle of Winchester' took place in United States of America.,Comment: True. The Second Battle of,True,1,EN,0.5760128498077393
The event 'Second Battle of Winchester' occurred in 1782.0.,1 False. The Second Battle of Winchester occurred,False,1,EN,0.5752532482147217
The event 'Battle of Melleck' took place in Germany.,Comment: False. Melleck is,True,0,EN,0.5755512714385986
The event 'Battle of Melleck' occurred in 1917.0.,"False.

The Battle of M",False,1,EN,0.5777831077575684
The event 'Battle of the Cumberland Gap' took place in Germany.,"Answer: False.

The",False,1,EN,0.5764832496643066
The event 'Battle of the Cumberland Gap' occurred in 1352.0.,False. The Battle of the Cumberland G,False,1,EN,0.5767180919647217
The event 'Battle of La Croix-Avranchin' took place in France.,Comment: True. It took place in,True,1,EN,0.5763218402862549
The event 'Battle of La Croix-Avranchin' occurred in 1897.0.,1 False. The Battle of La Croix-,False,1,EN,0.6067667007446289
The event 'Battle of Mount Gray' took place in United States of America.,"Answer: False.

The",True,0,EN,0.5751547813415527
The event 'Battle of Mount Gray' occurred in 1864.0.,1 False. The Battle of Monocacy occurred,True,0,EN,0.577329158782959
The event 'Battle of Fort De Russy' took place in United States of America.,"Answer: False.

The",True,0,EN,0.576988697052002
The event 'Battle of Fort De Russy' occurred in 1864.0.,"1

Answer: False. The Battle",True,0,EN,0.5771896839141846
The event 'Capture of USS Chesapeake' took place in Turkey.,Comment: False. The event took place,False,1,EN,0.5760250091552734
The event 'Capture of USS Chesapeake' occurred in 1813.0.,"True.

The event 'Capture of USS",True,1,EN,0.5762560367584229
The event 'Battle of Myriokephalon' took place in Turkey.,Comment: True. The Battle of My,True,1,EN,0.5764789581298828
The event 'Battle of Myriokephalon' occurred in 732.0.,Answer: False. The Battle of,False,1,EN,0.5776543617248535
The event 'Battle of Tachikawahara' took place in United States of America.,Comment: False. The Battle of T,False,1,EN,0.5764567852020264
The event 'Battle of Tachikawahara' occurred in 1504.0.,False. The Battle of Tachikawa occurred,True,0,EN,0.576357364654541
The event 'Battle of Lesmont' took place in France.,Comment: False. The Battle of L,True,0,EN,0.5760684013366699
The event 'Battle of Lesmont' occurred in 1814.0.,1 False. The Battle of Lensmou,True,0,EN,0.5763123035430908
The event 'Battle of La Bassée' took place in France.,Comment: True. The Battle of La,True,1,EN,0.5772418975830078
The event 'Battle of La Bassée' occurred in 1914.0.,"1

True.

The Battle of",True,1,EN,0.5769162178039551
The event 'Battle of Rueil' took place in Turkey.,Comment: False. The Battle of R,False,1,EN,0.5766339302062988
The event 'Battle of Rueil' occurred in 1871.0.,1 False. The Battle of Rueil occurred,True,0,EN,0.5754668712615967
The event 'Battle of Cherchell' took place in France.,Comment: False. The Battle of Cher,True,0,EN,0.5765972137451172
The event 'Battle of Cherchell' occurred in 1987.0.,False. The Battle of Cherchell occurred in,False,1,EN,0.577960729598999
The event 'Siege of Akasaka' took place in United Kingdom.,Comment: False. The Siege of,False,1,EN,0.5755059719085693
The event 'Siege of Akasaka' occurred in 1331.0.,"True

Comment: @user123",True,1,EN,0.5757508277893066
The event 'Battle of Gōrozaka' took place in Japan.,Comment: True. It took place in,True,1,EN,0.5757856369018555
The event 'Battle of Gōrozaka' occurred in 1559.0.,False. The Battle of Gōroz,True,0,EN,0.5767877101898193
The event 'Battle of Fairfax Court House' took place in Japan.,Comment: False. The Battle of Fair,False,1,EN,0.5758819580078125
The event 'Battle of Fairfax Court House' occurred in 1863.0.,False. The Battle of Fairfax Court House,True,0,EN,0.5763759613037109
The event 'Battle of La Pellerine' took place in Germany.,Comment: False. The Battle of La,False,1,EN,0.5760729312896729
The event 'Battle of La Pellerine' occurred in 1847.0.,1 False. The Battle of La Pellerine,False,1,EN,0.5763418674468994
The event 'Hohenzollern Redoubt' took place in France.,Comment: False. The Hohenz,True,0,EN,0.576249361038208
The event 'Hohenzollern Redoubt' occurred in 486.0.,"False.

Comment: @JamesK",False,1,EN,0.5772159099578857
The event 'Battle of Blue Licks' took place in Japan.,Comment: False. The Battle of Blue,False,1,EN,0.5758030414581299
The event 'Battle of Blue Licks' occurred in 1816.0.,"False

1. The event 'Battle of",False,1,EN,0.5764937400817871
The event 'Battle of San Carlos' took place in United States of America.,Comment: False. The Battle of San,False,1,EN,0.5753233432769775
The event 'Battle of San Carlos' occurred in 1777.0.,False. The Battle of San Carlos occurred in,False,1,EN,0.5759317874908447
The event 'Battle of Fox Bridge' took place in Japan.,Answer: False. The Battle of,True,0,EN,0.5769686698913574
The event 'Battle of Fox Bridge' occurred in 1947.0.,False. The Battle of Fox Bridge occurred in,False,1,EN,0.5757553577423096
The event 'Battle of Compiègne' took place in Turkey.,Comment: False. The Battle of Com,False,1,EN,0.5757660865783691
The event 'Battle of Compiègne' occurred in 715.0.,False. The Battle of Compiègne,True,0,EN,0.5770823955535889
The event 'Battle of Lyrskov Heath' took place in United States of America.,Comment: False. The Battle of L,False,1,EN,0.5757815837860107
The event 'Battle of Lyrskov Heath' occurred in 1043.0.,False. The Battle of Lyrskov He,True,0,EN,0.5762131214141846
The event 'Battle of La Croix-Avranchin' took place in France.,Comment: True. It took place in,True,1,EN,0.5760421752929688
The event 'Battle of La Croix-Avranchin' occurred in 1516.0.,"True

Comment: @JamesKPol",False,0,EN,0.6103003025054932
The event 'Battle of Bouin' took place in United States of America.,Comment: False. The Battle of Bou,False,1,EN,0.5756509304046631
The event 'Battle of Bouin' occurred in 1869.0.,False. The Battle of Bouin occurred in,False,1,EN,0.5755550861358643
The event 'Flour War' took place in United Kingdom.,Answer: False. The Flour,False,1,EN,0.5763919353485107
The event 'Flour War' occurred in 1775.0.,False. The Flour War occurred in,True,0,EN,0.5762076377868652
The event 'Battle of Ishibashiyama' took place in Germany.,Comment: False. The Battle of I,False,1,EN,0.5758616924285889
The event 'Battle of Ishibashiyama' occurred in 1234.0.,"True

Comment: @Willeke I",False,0,EN,0.5757653713226318
The event 'Drexel Mission Fight' took place in United States of America.,Comment: True. It took place in,True,1,EN,0.575951099395752
