Question,Model_Answer,Actual_Answer,Compared_Answer,Language,Time_Taken
Marteria est né en 1982.0.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6023740768432617
Michael Mittermeier est originaire de Allemagne.,"Il est un comédien, écriv",True,0,FR,0.6013386249542236
Michael Mittermeier est un(e) artiste de cabaret.,"»

* Vrai (le répondant a raison",True,1,FR,0.6026456356048584
Michael Mittermeier est né en 1966.0.,"Vrai ou Faux?"", ""Vrai",True,1,FR,0.6023669242858887
Paul Kalkbrenner est originaire de Allemagne.,"Vrai ou Faux?""

    -",False,1,FR,0.6018321514129639
Paul Kalkbrenner est un(e) cycliste.,"`
    )
  );
  const [response,",False,0,FR,0.6024565696716309
Paul Kalkbrenner est né en 1977.0.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6023902893066406
Volker Beck est originaire de Union soviétique.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6024103164672852
Volker Beck est un(e) culturiste.,"Vrai ou Faux? |

Réponse",False,1,FR,0.603729248046875
Volker Beck est né en 1960.0.,"Vrai ou Faux?

* Réponse :",True,1,FR,0.6020452976226807
Dagmar Rosenfeld est originaire de Allemagne.,"»

Réponse : Vrai

2. «",True,1,FR,0.6023159027099609
Dagmar Rosenfeld est un(e) journaliste.,"»

Réponse : Faux

* 13",True,0,FR,0.6029336452484131
Dagmar Rosenfeld est né en 1925.0.,"5

Non |  |

### 3.",False,0,FR,0.6018402576446533
Alice Merton est originaire de France.,"**

Vrai ou Faux? 

(Re",False,1,FR,0.6019113063812256
Alice Merton est un(e) auteur-compositeur-interprète.,"→ Vrai → Faux

Réponse :",True,1,FR,0.6326999664306641
Alice Merton est né en 1993.0.,"Vrai ou Faux?""
        response =",True,1,FR,0.6019227504730225
Stephan Protschka est originaire de Allemagne de l'Ouest.,"""

Vrai ou Faux? 
Vrai",False,1,FR,0.6325366497039795
Stephan Protschka est un(e) cinéaste.,Répondez : Vrai ou Faux?,False,1,FR,0.6050970554351807
Stephan Protschka est né en 1977.0.,"Vrai ou Faux?


Vrai ou",True,1,FR,0.6017134189605713
Ricarda Lang est originaire de Viêt Nam.,Vrai ou Faux? |  |,False,1,FR,0.6031677722930908
Ricarda Lang est un(e) humoriste de stand-up.,"»

Vrai ou Faux? Vrai",False,1,FR,0.6023693084716797
Ricarda Lang est né en 1994.0.,"Vrai ou Faux? |

Vrai!",True,1,FR,0.6023397445678711
Jonas Wuttke est originaire de Allemagne.,"»

Résultat : Vrai

*",True,1,FR,0.6017472743988037
Jonas Wuttke est un(e) réalisateur ou réalisatrice.,"**

Vrai ou Faux? 
```python",True,1,FR,0.602149248123169
Jonas Wuttke est né en 1996.0.,"Vrai ou Faux?


(Write your",True,1,FR,0.6017954349517822
ELI est originaire de Union soviétique.,"Vrai ou Faux?"")

    # Check",False,1,FR,0.602226734161377
ELI est un(e) pédagogue.,ELI est un(e) enseignant(e),False,0,FR,0.6024720668792725
ELI est né en 1991.0.,00.00.00.00.00.,False,0,FR,0.6017923355102539
Samra est originaire de République démocratique allemande.,"Vrai ou Faux?`

    - `",False,1,FR,0.6355891227722168
Samra est un(e) rappeur ou rappeuse.,"», sur Franceinfo, 12 mars 202",True,0,FR,0.6023516654968262
Samra est né en 1938.0.,"Vrai ou Faux? |

Réponse :",False,1,FR,0.6022684574127197
Karim Adeyemi est originaire de Allemagne.,Vrai ou Faux? | Réponse,True,1,FR,0.6017029285430908
Karim Adeyemi est un(e) footballeur.,"»

Réponse : Vrai

* 6",True,1,FR,0.6019198894500732
Karim Adeyemi est né en 2002.0.,"Vrai ou Faux?')

    if answer",True,1,FR,0.6016921997070312
Bia Kunze est originaire de Allemagne.,"**

A) Vrai
B) Faux",True,1,FR,0.6019117832183838
Bia Kunze est un(e) blogueur ou blogueuse.,Vrai ou Faux? | Réponse,True,1,FR,0.603564977645874
Bia Kunze est né en 1977.0.,Vrai ou Faux? (Note: The,False,1,FR,0.6022262573242188
Mero est originaire de Allemagne.,"Vrai ou Faux?

* Vrai",True,1,FR,0.6028697490692139
Mero est un(e) rappeur ou rappeuse.,"Vrai ou Faux?""

    - Aff",True,1,FR,0.6026473045349121
Mero est né en 2000.0.,0.0.0.0.0.,True,0,FR,0.602116584777832
Purple Disco Machine est originaire de Allemagne.,"Répondez!')

    # Affichage du",True,0,FR,0.6025662422180176
Purple Disco Machine est un(e) ingénieur ou ingénieure.,"»

Réponse : Faux

* Vér",False,1,FR,0.6327176094055176
Purple Disco Machine est né en 1980.0.,0.0.0.0.0.,True,0,FR,0.6018426418304443
Maja Göpel est originaire de Ukraine.,"** 

Vrai ou Faux? 

(Note",False,1,FR,0.6017322540283203
Maja Göpel est un(e) professeur ou professeure d'université.,"»

* Vrai ou Faux?

Vrai",True,1,FR,0.6314816474914551
Maja Göpel est né en 2001.0.,"0
Vrai ou Faux? 
Ré",False,1,FR,0.6018118858337402
Finch est originaire de Allemagne.,"Vrai ou Faux?""

    - `",True,1,FR,0.6017696857452393
Finch est un(e) rappeur ou rappeuse.,"Réponse?"")

    # Affichage de la",True,0,FR,0.6015839576721191
Finch est né en 1991.0.,1.0.0.0.0.,False,0,FR,0.601693868637085
Nicole Diekmann est originaire de Allemagne.,"""""""

# Reponse
True
```


**",True,1,FR,0.6014909744262695
Nicole Diekmann est un(e) musicien ou musicienne.,"Vrai ou Faux? 
Réponse",False,1,FR,0.6330435276031494
Nicole Diekmann est né en 1948.0.,"00 Vrai ou Faux?]

#### Ré",False,1,FR,0.6013727188110352
Sero el Mero est originaire de Allemagne.,"Vrai ou Faux?""
The answer is",True,1,FR,0.601656436920166
Sero el Mero est un(e) tarento.,"Vrai ou Faux? 

(Cho",False,1,FR,0.6013867855072021
Sero el Mero est né en 1999.0.,0.0.0.0.0.,True,0,FR,0.600999116897583
Michael Bloss est originaire de Allemagne.,"Vrai ou Faux? 
```R",True,1,FR,0.6014959812164307
Michael Bloss est un(e) célébrité d'internet.,"""

    answer = input()
    if answer.lower",False,0,FR,0.6006941795349121
Michael Bloss est né en 1986.0.,"5
Répondez simplement à la proch",True,0,FR,0.6014065742492676
Selina Mour est originaire de Allemagne.,"»

1. Vrai

Réponse : F",True,1,FR,0.6019091606140137
Selina Mour est un(e) influenceur ou influenceuse numérique.,"»

Répondre par Vrai ou Faux",True,1,FR,0.6020393371582031
Selina Mour est né en 1982.0.,"Vrai ou Faux?**

A) V",False,1,FR,0.6018507480621338
Kai Kupferschmidt est originaire de Allemagne.,"Vrai ou Faux? |

### Ex",True,1,FR,0.6022629737854004
Kai Kupferschmidt est un(e) auteur ou autrice de bande dessinée.,"|

Vrai

## Références",False,0,FR,0.6307144165039062
Kai Kupferschmidt est né en 1982.0.,"Vrai ou Faux?`

The answer is",True,1,FR,0.6016771793365479
Krieg und Freitag est originaire de Iran.,Vrai ou Faux? Répondez!,False,1,FR,0.6023125648498535
Krieg und Freitag est un(e) auteur ou autrice de bande dessinée.,Répondre en Vrai ou Faux.,True,1,FR,0.6309936046600342
Krieg und Freitag est né en 1950.0.,0.0.0.0.0.,True,0,FR,0.6018233299255371
Louisa Dellert est originaire de Allemagne.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6018338203430176
Louisa Dellert est un(e) influenceur ou influenceuse numérique.,"»

Les réponses sont :

* Vrai",True,1,FR,0.6319115161895752
Louisa Dellert est né en 2002.0.,0.0.0.0.0.,False,0,FR,0.6010639667510986
Eduard Trippel est originaire de Allemagne.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6022744178771973
Eduard Trippel est un(e) judoka.,"|

Vrai ou Faux? Votre réponse",True,1,FR,0.6016135215759277
Eduard Trippel est né en 1953.0.,"Vrai ou Faux?"",
    ""type",False,1,FR,0.6018197536468506
Güldane Altekrüger est originaire de Ukraine.,"Vrai ou Faux? |

L'information",False,1,FR,0.6015870571136475
Güldane Altekrüger est un(e) syndicaliste.,Güldane Altekrüger est un,False,0,FR,0.6333494186401367
Güldane Altekrüger est né en 1975.0.,0.0.0.0.0.,True,0,FR,0.6316962242126465
HandOfBlood est originaire de République démocratique allemande.,"Vrai ou Faux?`

I hope this",False,1,FR,0.6318833827972412
HandOfBlood est un(e) YouTubeur ou YouTubeuse.,"Réponse?</p>

<p class=""question",True,0,FR,0.601384162902832
HandOfBlood est né en 1971.0.,0.0.0.0.0.,False,0,FR,0.6035020351409912
Nena Schink est originaire de Ukraine.,"""

Réponse : Vrai

* 17",False,0,FR,0.6021871566772461
Nena Schink est un(e) militant ou militante.,"»

Réponse : Vrai

* 16",False,0,FR,0.6053118705749512
Nena Schink est né en 1992.0.,"Vrai ou Faux?""

    - """,True,1,FR,0.6050310134887695
Naomi Seibt est originaire de Ukraine.,"Vrai ou Faux?"")
    answer =",False,1,FR,0.6048591136932373
Naomi Seibt est un(e) YouTubeur ou YouTubeuse.,Vrai ou Faux? | Réponse,True,1,FR,0.604522705078125
Naomi Seibt est né en 2000.0.,"Vrai ou Faux? »

    - Ré",True,1,FR,0.6038284301757812
JayJay Jackpot est originaire de Union soviétique.,"Vrai ou Faux?"", ""type"":",False,1,FR,0.6084315776824951
JayJay Jackpot est un(e) YouTubeur ou YouTubeuse.,"Vrai ou Faux?`

    # Check",True,1,FR,0.6089675426483154
JayJay Jackpot est né en 1987.0.,"Vrai ou Faux?**

A) V",True,1,FR,0.6017661094665527
Jamal Musiala est originaire de Viêt Nam.,"Vrai ou Faux? 

Vrai",False,1,FR,0.601017951965332
Jamal Musiala est un(e) footballeur.,"`
    ) {
      return 'Vrai';",True,1,FR,0.6024022102355957
Jamal Musiala est né en 2003.0.,"0 Vrai ou Faux?"")

    #",True,1,FR,0.6014039516448975
Mark Hegewald est originaire de Allemagne.,Répondez : Vrai ou Faux?,True,1,FR,0.6014449596405029
Mark Hegewald est un(e) humoriste de stand-up.,"» (Vrai ou Faux?)

*",False,1,FR,0.6012930870056152
Mark Hegewald est né en 1972.0.,Vrai ou Faux? Votre réponse?,True,1,FR,0.6017849445343018
Luna est originaire de Allemagne.,"Vrai ou Faux?</p>
<p",True,1,FR,0.6022500991821289
Luna est un(e) chanteur ou chanteuse.,Répondez : Vrai ou Faux,True,1,FR,0.6010837554931641
Luna est né en 1968.0.,000000000000000000000000000000,False,0,FR,0.6013264656066895
Wolfgang M. Schmitt est originaire de Kurdistan iranien.,"Vrai ou Faux?`

* Réponse",False,1,FR,0.6011650562286377
Wolfgang M. Schmitt est un(e) YouTubeur ou YouTubeuse.,Vrai ou Faux? | Réponse,True,1,FR,0.6020758152008057
Wolfgang M. Schmitt est né en 1996.0.,"Vrai ou Faux?)
*",False,1,FR,0.6014144420623779
Selphius est originaire de Allemagne.,"Vrai ou Faux?')

    answer =",True,1,FR,0.6039655208587646
Selphius est un(e) auteur-compositeur ou autrice-compositrice.,"Vrai ou Faux? """"""
    answer",False,1,FR,0.6304178237915039
Selphius est né en 1997.0.,"Vrai ou Faux?

Vrai ou F",True,1,FR,0.6011960506439209
Juliane Löffler est originaire de Allemagne.,"Vrai ou Faux? |

Faux",True,1,FR,0.6012749671936035
Juliane Löffler est un(e) journaliste.,"""

    answer = input(""Vrai ou F",True,1,FR,0.6011288166046143
Juliane Löffler est né en 1950.0.,0.0.0.0.0.,False,0,FR,0.6011791229248047
Elias Nerlich est originaire de Allemagne.,"**

Vrai ou Faux? 

**Ré",True,1,FR,0.6018388271331787
Elias Nerlich est un(e) ingénieur ou ingénieure du son.,"(Vrai ou Faux?)

Réponse",False,1,FR,0.6319565773010254
Elias Nerlich est né en 1997.0.,"Vrai ou Faux? |

Le test est",True,1,FR,0.6017024517059326
Dylan Brown est originaire de Allemagne.,"**

Vrai ou Faux? 

A)",True,1,FR,0.6023516654968262
Dylan Brown est un(e) producteur de disques.,"Vrai ou Faux? 
Vrai",False,1,FR,0.6018404960632324
Dylan Brown est né en 1986.0.,"Vrai ou Faux?"",
        ""type",True,1,FR,0.6028263568878174
Daniel Drepper est originaire de Allemagne.,"Vrai ou Faux? 

Réponse",True,1,FR,0.6022934913635254
Daniel Drepper est un(e) streameur sur Twitch.,"|

Tout simplement : Vrai

*",False,0,FR,0.6011195182800293
Daniel Drepper est né en 1987.0.,"Vrai ou Faux? |

## Réponse",False,1,FR,0.6015458106994629
Franz Beckenbauer est originaire de Allemagne de l'Ouest.,"Vrai ou Faux?`

Answer: F",True,1,FR,0.6318163871765137
Franz Beckenbauer est un(e) footballeur.,Répondez à la prochaine affirmation par,True,0,FR,0.6029675006866455
Franz Beckenbauer est né en 1945.0.,"Vrai ou Faux?"", ""Franz",True,1,FR,0.6018180847167969
Andrea Petkovic est originaire de république populaire de Pologne.,"Répondez Vrai ou Faux!"",",False,1,FR,0.6328110694885254
Andrea Petkovic est un(e) joueur ou joueuse de tennis.,"»

Réponse : Vrai

* 14",True,1,FR,0.6316823959350586
Andrea Petkovic est né en 1963.0.,"Vrai ou Faux?`

Andrea Pet",False,1,FR,0.6013603210449219
Ramin Djawadi est originaire de Kazakhstan.,"Vrai ou Faux?"")

    # Check",False,1,FR,0.6022098064422607
Ramin Djawadi est un(e) animateur ou animatrice de télévision.,"»

* Vrai

Explications : Ramin",False,0,FR,0.6332886219024658
Ramin Djawadi est né en 1974.0.,"Vrai ou Faux?',
      'options",True,1,FR,0.6017904281616211
Markus Schulz est originaire de Union soviétique.,"Vrai ou Faux?"")

    if answer",False,1,FR,0.6019985675811768
Markus Schulz est un(e) DJ de club.,"Vrai ou Faux?

* Vrai.",True,1,FR,0.6028692722320557
Markus Schulz est né en 1975.0.,"Vrai ou Faux? (Vrai)""",True,1,FR,0.6015770435333252
Moritz Bleibtreu est originaire de République démocratique allemande.,"»

Il est temps de répondre! Réponde",False,0,FR,0.6339852809906006
Moritz Bleibtreu est un(e) acteur ou actrice de cinéma.,"Votre réponse? »

Il est possible que vous",True,0,FR,0.6313290596008301
Moritz Bleibtreu est né en 1980.0.,Vrai ou Faux? Répondre!,False,1,FR,0.6020283699035645
Otto Waalkes est originaire de Érythrée.,Vrai ou Faux?  |,False,1,FR,0.6018834114074707
Otto Waalkes est un(e) artiste de cabaret.,"a) Vrai b) Faux

Ré",True,1,FR,0.6017565727233887
Otto Waalkes est né en 1983.0.,"Vrai ou Faux?</p>
<p",False,1,FR,0.6012187004089355
Deva Premal est originaire de Allemagne.,"Vrai ou Faux?"")
    # Check",True,1,FR,0.6025416851043701
Deva Premal est un(e) expert ou experte judiciaire.,"»

«Vrai» (True)  |",False,0,FR,0.6320116519927979
Deva Premal est né en 1970.0.,"Vrai ou Faux?)

Vrai.",True,1,FR,0.6011660099029541
LaFee est originaire de Kosovo.,Répondez simplement à la prochaine affirmation,False,0,FR,0.6016314029693604
LaFee est un(e) roboticien ou roboticienne.,Vrai ou Faux? |  |,False,1,FR,0.6019554138183594
LaFee est né en 1990.0.,0.0.0.0.0.,True,0,FR,0.6015973091125488
Marcus Burghardt est originaire de Allemagne.,"|

Vrai ou Faux? 

|",True,1,FR,0.6028866767883301
Marcus Burghardt est un(e) astronaute.,"»

Il est possible que vous ayez besoin",False,0,FR,0.6014165878295898
Marcus Burghardt est né en 1964.0.,"Vrai ou Faux? », sur leso",False,1,FR,0.6021249294281006
Steve Holmes est originaire de Allemagne.,"|

Steve Holmes is not from Germany. He is",True,0,FR,0.6020276546478271
Steve Holmes est un(e) podcasteur.,Vrai ou Faux? | Réponse,True,1,FR,0.6019861698150635
Steve Holmes est né en 1980.0.,"Vrai ou Faux?"")
    if input",False,1,FR,0.6018500328063965
Sevim Dagdelen est originaire de Érythrée.,"Vrai ou Faux? 
(Cho",False,1,FR,0.6016411781311035
Sevim Dagdelen est un(e) chimiste.,"»

    - Réponse : Vrai

*",False,0,FR,0.6023197174072266
Sevim Dagdelen est né en 1975.0.,00 Vrai 1.00 Faux,True,1,FR,0.6019287109375
Kai Diekmann est originaire de république populaire de Pologne.,"Vrai ou Faux?]

* Vrai",False,1,FR,0.6321895122528076
Kai Diekmann est un(e) journaliste.,"|

Vrai ou Faux? - Ép",True,1,FR,0.6019484996795654
Kai Diekmann est né en 2003.0.,0.0.0.0.0.,False,0,FR,0.6011009216308594
Achim Steiner est originaire de Allemagne.,"Vrai ou Faux? |

Rés",True,1,FR,0.6019790172576904
Achim Steiner est un(e) informaticien ou informaticienne.,Vrai ou Faux? | Réponse,False,1,FR,0.6323597431182861
Achim Steiner est né en 1961.0.,5 Vrai ou Faux? 0.,True,1,FR,0.6014962196350098
Christian Lindner est originaire de Allemagne.,"»

Vrai.

* Réponse : Vrai",True,1,FR,0.6025383472442627
Christian Lindner est un(e) podcasteur.,"»

Réponse : Faux

* 12",True,0,FR,0.602468729019165
Christian Lindner est né en 1953.0.,"Vrai ou Faux? 

Réponse?",False,1,FR,0.6014158725738525
Jens Spahn est originaire de France.,"Vrai ou Faux? """"""

# Aff",False,1,FR,0.6013154983520508
Jens Spahn est un(e) politologue.,"Vrai ou Faux? |

####",True,1,FR,0.6016721725463867
Jens Spahn est né en 1980.0.,"Vrai ou Faux?"")
    # print",True,1,FR,0.6014096736907959
Julia Klöckner est originaire de Allemagne.,"**

Vrai ou Faux? 

(Note :",True,1,FR,0.6012637615203857
Julia Klöckner est un(e) joueur ou joueuse de tennis.,Vrai ou Faux? | Vrai,False,1,FR,0.6321725845336914
Julia Klöckner est né en 1954.0.,"Vrai ou Faux? |

Réponse :",False,1,FR,0.6019706726074219
Michael Bernd Schmidt est originaire de Allemagne.,"», Réponse : Vrai.

* Réponse",True,1,FR,0.6017112731933594
Michael Bernd Schmidt est un(e) artiste d'enregistrement.,"», Vrai ou Faux, sur Quiz.fr",False,1,FR,0.6018650531768799
Michael Bernd Schmidt est né en 1968.0.,"Vrai ou Faux? |

Vrai",True,1,FR,0.6018660068511963
Wolf-Dieter Storl est originaire de Kurdistan iranien.,"**

Vrai ou Faux?


**Ré",False,1,FR,0.632779598236084
Wolf-Dieter Storl est un(e) militant ou militante.,Votre réponse? Vrai ou Faux?,False,1,FR,0.6322059631347656
Wolf-Dieter Storl est né en 1942.0.,5 Vrai 0.5 Faux |,True,1,FR,0.6320843696594238
Bastian Pastewka est originaire de Allemagne.,"Vrai ou Faux?`

    - `",True,1,FR,0.6019971370697021
Bastian Pastewka est un(e) humoriste.,(Vrai ou Faux?) Vrai,False,1,FR,0.601740837097168
Bastian Pastewka est né en 1972.0.,0.0.0.0.0.,True,0,FR,0.6016407012939453
Guido Henkel est originaire de Allemagne.,"**

a) Vrai
b) Faux",True,1,FR,0.6018199920654297
Guido Henkel est un(e) entraîneur de basket-ball.,Il a entraîné les équipes de,False,0,FR,0.6334056854248047
Guido Henkel est né en 1994.0.,Vrai ou Faux? (Vrai ou,False,1,FR,0.6015079021453857
Marc Romboy est originaire de Tunisie.,Vrai ou Faux? | Vrai,False,1,FR,0.6023056507110596
Marc Romboy est un(e) mannequin.,Répondre en Vrai ou Faux.,False,1,FR,0.6048374176025391
Marc Romboy est né en 2000.0.,0.0.0.0.0.,True,0,FR,0.6037287712097168
Ines Pohl est originaire de Érythrée.,Répondre en choisissant Vrai ou F,False,0,FR,0.6020407676696777
Ines Pohl est un(e) journaliste.,"Vrai ou Faux?

Non, Ines",True,1,FR,0.6047968864440918
Ines Pohl est né en 1984.0.,"0 Vrai 1 Faux

Réponse",False,1,FR,0.6038765907287598
Bodo Ramelow est originaire de Kosovo.,"Vrai ou Faux?`

Please note that",False,1,FR,0.6063098907470703
Bodo Ramelow est un(e) syndicaliste.,"Vrai ou Faux?"")

# Affirm",True,1,FR,0.6075038909912109
Bodo Ramelow est né en 1956.0.,"Vrai ou Faux? |

Faux.",True,1,FR,0.6089427471160889
Marcel Fratzscher est originaire de Allemagne.,"Vrai ou Faux?"")
    print(""",True,1,FR,0.6079094409942627
Marcel Fratzscher est un(e) professeur ou professeure d'université.,"Vrai ou Faux?"")

    # Check",True,1,FR,0.638847827911377
Marcel Fratzscher est né en 1974.0.,"5

Vrai ou Faux? |",False,1,FR,0.6106042861938477
Johannes Vogel est originaire de Union soviétique.,Vrai ou Faux? |  |,False,1,FR,0.6041176319122314
Johannes Vogel est un(e) personnalité politique.,"», demanda le jeu.

J'ai répon",True,0,FR,0.604241132736206
Johannes Vogel est né en 1946.0.,"Vrai ou Faux?"")

    # Aff",False,1,FR,0.601048469543457
Alex M.O.R.P.H. est originaire de Kazakhstan.,Vrai ou Faux? (Réponse :,False,1,FR,0.6011714935302734
Alex M.O.R.P.H. est un(e) disc jockey.,"Vrai ou Faux?`

    # On",True,1,FR,0.5996522903442383
Alex M.O.R.P.H. est né en 1975.0.,"Vrai ou Faux?')
    print('",True,1,FR,0.6290137767791748
Coldmirror est originaire de Allemagne.,Vrai ou Faux? | Réponse,True,1,FR,0.5992105007171631
Coldmirror est un(e) musicien ou musicienne.,"Votre réponse :?</p>
</body",False,0,FR,0.5982484817504883
Coldmirror est né en 1984.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.5984606742858887
Klaas Heufer-Umlauf est originaire de Allemagne.,"»

* Vrai

Résultat :",True,1,FR,0.6295900344848633
Klaas Heufer-Umlauf est un(e) animateur ou animatrice de télévision.,"»

* Vrai ou Faux? Répond",True,1,FR,0.6281173229217529
Klaas Heufer-Umlauf est né en 1983.0.,5 points. Vrai. Klaas He,True,1,FR,0.6292002201080322
Claudio Pizarro est originaire de Allemagne de l'Ouest.,"»

Vrai ou Faux? (Répond",False,1,FR,0.6320266723632812
Claudio Pizarro est un(e) footballeur.,"Vrai ou Faux?')
    response =",True,1,FR,0.5984232425689697
Claudio Pizarro est né en 1978.0.,"Vrai ou Faux?`

Comment can I",True,1,FR,0.5986666679382324
Frank Schirrmacher est originaire de Allemagne.,"», Vrai ou Faux?) |",True,1,FR,0.6008903980255127
Frank Schirrmacher est un(e) joueur de football américain.,"(Vrai ou Faux?) |

Les",False,1,FR,0.6288492679595947
Frank Schirrmacher est né en 1951.0.,"Vrai ou Faux?')
    print('",False,1,FR,0.5982468128204346
Jörg Kachelmann est originaire de Allemagne.,"»

 Répondre par Vrai ou Faux",True,1,FR,0.5986239910125732
Jörg Kachelmann est un(e) auteur ou autrice de non-fiction.,"»

Et la réponse est... Vrai! J",True,1,FR,0.6273386478424072
Jörg Kachelmann est né en 1958.0.,5.5.4.5.5.,True,0,FR,0.5994648933410645
Toni Kroos est originaire de Érythrée.,"Répondez Vrai ou Faux!""",False,1,FR,0.6010746955871582
Toni Kroos est un(e) podcasteur.,"»

Résultat : Vrai

Note",True,1,FR,0.5994846820831299
Toni Kroos est né en 1980.0.,"Vrai ou Faux?`

Comment je peux",False,1,FR,0.5998942852020264
Michél Mazingu-Dinzey est originaire de Royaume des Pays-Bas.,"», Répondez Vrai ou Faux!",False,1,FR,0.6286334991455078
Michél Mazingu-Dinzey est un(e) professeur ou professeure de musique.,Vrai ou Faux? | Réponse,False,1,FR,0.6284942626953125
Michél Mazingu-Dinzey est né en 1972.0.,0.0.0.0.0.,True,0,FR,0.6304066181182861
Reinhard Mey est originaire de Allemagne.,Répondre en Vrai ou Faux.,True,1,FR,0.5992212295532227
Reinhard Mey est un(e) streameur sur Twitch.,Cliquez sur le bouton ci-dessous,False,0,FR,0.599841833114624
Reinhard Mey est né en 1996.0.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.6010751724243164
Martin Lawrence est originaire de Kosovo.,"Vrai ou Faux?""

The user enters",False,1,FR,0.6005287170410156
Martin Lawrence est un(e) policier ou policière.,"Vrai ou Faux?""

    - Les",False,1,FR,0.600341796875
Martin Lawrence est né en 1965.0.,Vrai ou Faux? Répondez!,True,1,FR,0.6012067794799805
Max Herre est originaire de Érythrée.,"Vrai ou Faux?"")
    print(""",False,1,FR,0.6010980606079102
Max Herre est un(e) rappeur ou rappeuse.,Répondre en Vrai ou Faux!,True,1,FR,0.6014487743377686
Max Herre est né en 1955.0.,Vrai ou Faux?» – I'll,False,1,FR,0.6013929843902588
Nadine Angerer est originaire de Royaume des Pays-Bas.,"»

* Vrai ou Faux? Nadine",False,1,FR,0.6314852237701416
Nadine Angerer est un(e) footballeur.,Nadine Angerer est un(e) acteur,True,0,FR,0.601595401763916
Nadine Angerer est né en 1978.0.,"Vrai ou Faux?"" },
                {",True,1,FR,0.6013016700744629
DJ Tomekk est originaire de Allemagne.,"Vrai ou Faux?)

* Réponse",True,1,FR,0.604882001876831
DJ Tomekk est un(e) artiste d'enregistrement.,Répondez Vrai si vous pensez que,True,1,FR,0.6011447906494141
DJ Tomekk est né en 1975.0.,5.0.6.0.7.,True,0,FR,0.6011807918548584
Leon Balogun est originaire de Allemagne.,"Vrai ou Faux?""
Answer: F",True,1,FR,0.6019330024719238
Leon Balogun est un(e) footballeur.,"», répondit-elle Vrai.

### É",True,1,FR,0.6012320518493652
Leon Balogun est né en 1981.0.,"Vrai ou Faux? »

* Réponse",False,1,FR,0.6022655963897705
Carolin Schäfer est originaire de Allemagne.,"Vrai ou Faux?`

Answer:",True,1,FR,0.6017711162567139
Carolin Schäfer est un(e) policier ou policière.,"」)

    - Lorsque vous cliquez",True,0,FR,0.631197452545166
Carolin Schäfer est né en 1949.0.,"Vrai ou Faux?')

    # Aff",False,1,FR,0.6013154983520508
Anja Schneider est originaire de Allemagne.,"**

Vrai ou Faux? 
```python",True,1,FR,0.6026525497436523
Anja Schneider est un(e) physicien ou physicienne.,"»

Réponse : Vrai

* Question",False,0,FR,0.6027884483337402
Anja Schneider est né en 1983.0.,Vrai ou Faux? (Vrai ou,False,1,FR,0.6026949882507324
Carolin Kebekus est originaire de Allemagne.,"Vrai ou Faux?

Réponse : V",True,1,FR,0.6018335819244385
Carolin Kebekus est un(e) humoriste de stand-up.,"Vrai ou Faux?""

    -",False,1,FR,0.6024379730224609
Carolin Kebekus est né en 1980.0.,"Vrai ou Faux?')
    print('",True,1,FR,0.601686954498291
Eric Carle est originaire de Allemagne.,"Vrai ou Faux?""

* Vrai",True,1,FR,0.6015872955322266
Eric Carle est un(e) artiste d'enregistrement.,Répondez Vrai si l'affirmation,False,0,FR,0.6011614799499512
Eric Carle est né en 1970.0.,0.0.0.0.0.,False,0,FR,0.6013262271881104
Aydan Özoğuz est originaire de république populaire de Pologne.,"Vrai ou Faux?`

Answer: F",False,1,FR,0.629934549331665
Aydan Özoğuz est un(e) producteur de disques.,**Vrai** ou **Faux**?,False,1,FR,0.6317787170410156
Aydan Özoğuz est né en 1967.0.,"Vrai ou Faux? |

Lorsque",True,1,FR,0.6013953685760498
Carolin Emcke est originaire de Tunisie.,Répondez Vrai ou Faux. |,False,1,FR,0.6012022495269775
Carolin Emcke est un(e) militant ou militante pour les droits LGBTI.,Réponse : Vrai. → Réponse :,True,1,FR,0.631833553314209
Carolin Emcke est né en 1944.0.,0 Vrai 1.0.0 F,False,0,FR,0.6017217636108398
Alice Francis est originaire de Allemagne.,"Vrai ou Faux?`

Answer: V",True,1,FR,0.602501392364502
Alice Francis est un(e) chanteur ou chanteuse.,"Vrai ou Faux? """"""

print(",True,1,FR,0.6028101444244385
Alice Francis est né en 2000.0.,00.0.0.0.0.,True,0,FR,0.602006196975708
Stefan Kapicic est originaire de république de Weimar.,"»

Répondez par Vrai ou Faux",False,1,FR,0.6019325256347656
Stefan Kapicic est un(e) acteur ou actrice de télévision.,"Votre réponse?`

    if (answer ===",True,0,FR,0.632685661315918
Stefan Kapicic est né en 1978.0.,"Vrai ou Faux?')
    response =",True,1,FR,0.6021578311920166
Gregor Meyle est originaire de Kurdistan iranien.,"Vrai ou Faux? """"""

# Code",False,1,FR,0.6014180183410645
Gregor Meyle est un(e) auteur-compositeur ou autrice-compositrice.,"», Vrai
* Réponse : Vrai",True,1,FR,0.6314666271209717
Gregor Meyle est né en 1978.0.,"Vrai ou Faux?"")
    answer =",True,1,FR,0.6015925407409668
